,peerId,userId,stride,time,svd_mse,mf_mse,util
5540101,5540101,69058,120,16,0.7551,0.7090,
638701,638701,139588,120,8,0.5548,0.5110,_mf_16_0.6586_svd16_0.6950
80136001,80136001,86233,120,7,1.1945,1.0923,
479474201,479474201,49631,120,7,1.0985,1.0057,
34766901,34766901,25039,120,14,1.2098,1.2680,
33881501,33881501,84822,120,14,1.1607,1.2423,
187399301,187399301,46053,120,6,1.4151,1.2877,
314570201,314570201,108004,120,6,1.3941,1.3930,
39070501,39070501,66602,120,9,1.4251,1.1706,
102335201,102335201,137562,120,8,1.1082,1.1455,_mf_9_1.3366_svd9_1.2289
39962701,39962701,135762,120,8,0.8805,0.7721,
39163501,39163501,15896,120,8,0.7205,0.8520,
38416601,38416601,115539,120,8,0.7593,0.8661,
40757101,40757101,74844,120,13,0.8800,0.8025,
40807001,40807001,61109,120,13,0.8244,0.8064,
39377701,39377701,66888,120,13,0.6516,0.7255,
38668501,38668501,78240,120,12,0.6249,0.6443,_mf_13_0.6231_svd13_0.6269
39038001,39038001,150930,120,12,0.6724,0.5921,_mf_13_0.6654_svd13_0.6586
215904201,215904201,58592,120,7,0.7712,0.9161,
275580101,275580101,2473,120,7,0.8284,0.9169,
250303701,250303701,53165,120,7,0.8745,0.8817,
217431401,217431401,152876,120,7,0.9948,0.8461,
38361601,38361601,102162,120,8,1.1597,1.1289,
383206301,383206301,21048,120,10,0.7468,0.7233,_mf_11_0.7820_svd11_0.9078
184483601,184483601,101493,120,10,0.6469,0.7507,
265683401,265683401,136668,120,8,0.9895,0.9883,
387895901,387895901,73018,120,8,0.8690,0.7986,
181048101,181048101,69502,120,7,0.4392,0.3829,
351425701,351425701,138128,120,7,0.3989,0.3415,
264609101,264609101,7406,120,11,0.6860,0.6687,
121960501,121960501,90064,120,10,0.9376,0.9274,
479367601,479367601,84556,120,10,0.9337,1.0176,
41664601,41664601,17951,120,10,1.0201,0.9657,
38952701,38952701,4590,120,11,0.9527,0.8762,_mf_12_0.9811_svd12_0.9395
39559101,39559101,128656,120,11,0.9242,0.9564,_mf_12_1.0355_mf_13_0.3290_svd12_0.8232_svd13_0.2971
16795101,16795101,44646,120,12,0.8171,0.8084,
33834201,33834201,9015,120,12,0.8441,0.8012,
191627501,191627501,28561,120,6,0.7481,0.6068,
140505801,140505801,88669,120,6,0.5838,0.6918,
341860301,341860301,12266,120,5,0.7378,0.8178,_mf_6_0.6043_svd6_0.8578
201782001,201782001,41779,120,5,0.8219,0.9050,
182017801,182017801,153427,120,8,0.7623,0.6392,
404482501,404482501,1758,120,8,0.5828,0.6228,
60179801,60179801,25078,120,16,0.4680,0.5920,
62664901,62664901,38356,120,16,0.4087,0.4689,
73599001,73599001,99563,120,18,0.8200,1.0038,
464663601,464663601,118844,120,18,0.9002,1.0007,
73554701,73554701,11527,120,18,1.0001,0.9411,
245713701,245713701,53374,120,7,0.8173,0.7422,
411312001,411312001,153276,120,7,0.7615,0.7349,
479291201,479291201,74541,120,11,0.9261,0.8783,
55155001,55155001,50651,120,6,0.8127,0.8209,_mf_11_0.7897_svd11_0.8523
356689501,356689501,122119,120,8,0.8327,0.8208,
360017201,360017201,58940,120,8,0.7374,0.6223,
363888601,363888601,6959,120,9,0.4647,0.5531,
185334601,185334601,83055,120,9,0.4694,0.5393,
48035901,48035901,34435,120,8,1.2144,1.1652,
48327701,48327701,75559,120,8,1.1013,1.2923,
48251401,48251401,31578,120,14,1.0828,1.0426,
471762501,471762501,121785,120,11,0.7479,0.8200,_mf_14_1.0182_svd14_1.1005
64058401,64058401,146535,120,8,1.0459,1.1946,
63774501,63774501,155086,120,8,0.6375,0.5991,
63588401,63588401,87152,120,8,0.6139,0.5434,
48224501,48224501,138738,120,11,0.7909,0.7425,
368208501,368208501,22679,120,8,0.6564,0.8916,
235928601,235928601,95449,120,8,0.8338,0.7053,
63790501,63790501,149015,120,16,0.9739,1.1036,
63564601,63564601,39767,120,16,1.0902,1.0626,
213783101,213783101,74109,120,6,0.8185,0.8269,
251292301,251292301,30908,120,6,0.9929,0.8072,
351430501,351430501,24530,120,6,0.8341,0.8936,
48121801,48121801,77682,120,10,0.6310,0.6122,
48051901,48051901,157607,120,10,0.6392,0.6750,
97613201,97613201,142700,120,12,1.3988,1.3345,
161963801,161963801,5807,120,12,1.1129,1.1395,_mf_13_1.3470_svd13_1.4834
162757101,162757101,7531,120,12,1.0123,1.1019,
159696901,159696901,137213,120,12,1.2542,1.3456,
489035301,489035301,94289,120,12,1.4414,1.4923,_mf_13_1.2833_mf_15_1.0680_svd13_1.3514_svd15_1.0774
12546801,12546801,23787,120,9,0.8967,0.7123,
12368901,12368901,89307,120,9,0.7633,0.7793,
161194201,161194201,118242,120,19,0.7887,0.8560,_mf_21_0.9820_svd21_1.0804
481319801,481319801,80103,120,19,0.6988,0.8185,
186917001,186917001,24609,120,6,0.8470,0.9338,
420193801,420193801,18762,120,6,0.8606,0.8576,
76527501,76527501,11076,120,18,0.8535,1.0232,
76396201,76396201,146428,120,18,0.8787,0.9713,
63514901,63514901,37610,120,19,1.1622,0.9209,
123296701,123296701,72339,120,19,0.9188,0.9595,
435384001,435384001,118800,120,15,1.7856,1.7527,
426024001,426024001,139149,120,15,1.6197,1.5813,
181838101,181838101,161406,120,7,0.9021,0.7664,
157179401,157179401,80505,120,7,0.9475,0.8423,
371293301,371293301,33574,120,5,1.1922,1.4355,_mf_6_0.9800_svd6_0.8071
229154201,229154201,154229,120,6,0.9022,0.8961,
272250401,272250401,40277,120,6,0.8184,0.7815,
107918501,107918501,98680,120,7,0.8784,0.8848,
242095801,242095801,105342,120,7,0.7909,0.8483,
379140001,379140001,82484,120,6,1.1627,1.6270,_mf_10_1.0129_svd10_1.1006
360462601,360462601,78159,120,10,0.9721,1.0391,
488491401,488491401,98004,120,7,0.7616,0.9722,
457407301,457407301,159277,120,7,0.8834,0.8511,_mf_11_1.3893_mf_12_0.6923_svd11_1.3997_svd12_0.6110
290545701,290545701,105031,120,6,1.0622,0.8805,_mf_7_0.7650_svd7_0.8035
216832701,216832701,138288,120,10,0.7788,0.7443,
485993901,485993901,94000,120,10,0.9303,0.9713,
80371701,80371701,153242,120,7,1.1000,1.0787,_mf_11_1.3570_svd11_1.2629
485861001,485861001,155962,120,9,0.4211,0.4029,
457528501,457528501,34987,120,9,0.3777,0.4208,
160123601,160123601,46633,120,16,0.9153,0.7438,
457554601,457554601,16333,120,16,0.9341,0.7748,
164029701,164029701,123761,120,16,0.7812,0.8517,
162615401,162615401,11778,120,14,0.7739,0.7464,
164424801,164424801,64183,120,14,0.7780,0.6914,
161113101,161113101,60715,120,7,1.3486,1.3101,
161253701,161253701,154931,120,7,1.4472,1.4567,
160699201,160699201,46597,120,6,0.8227,1.0124,
159862201,159862201,50905,120,6,0.9034,0.8569,
158531801,158531801,53084,120,6,0.9165,1.0963,
158947901,158947901,57545,120,13,1.7658,1.6162,
158584001,158584001,98329,120,13,1.6966,1.6445,
188724801,188724801,119870,120,8,2.7996,0.8793,
123671101,123671101,97260,120,8,1.0542,0.9416,
76873201,76873201,14937,120,13,0.6520,0.5623,_mf_23_1.5159_svd23_0.7830
77081201,77081201,120216,120,13,0.5729,0.6401,
458486101,458486101,79000,120,15,2.0252,1.9960,
164000901,164000901,33595,120,15,2.1569,1.9472,
479123201,479123201,145442,120,8,1.0416,1.0355,
162338201,162338201,55724,120,6,0.9061,1.0067,_mf_7_0.8626_mf_8_1.1228_svd7_0.7690_svd8_1.1030
160534801,160534801,86956,120,8,1.0664,1.1182,
159998301,159998301,134814,120,8,1.0255,1.0923,_mf_18_1.3671_svd18_1.1889
457778501,457778501,97673,120,12,0.7425,0.6400,
158492801,158492801,29196,120,6,1.6341,1.5667,
162562401,162562401,33291,120,6,1.5247,1.4757,
457815701,457815701,87240,120,6,1.4687,1.5123,_mf_8_1.3267_svd8_1.2127
457893501,457893501,81184,120,8,0.9068,0.8619,
457737801,457737801,3743,120,8,0.5881,0.6976,
355810901,355810901,67878,120,6,0.6087,0.5573,
214453101,214453101,112093,120,6,0.5595,0.5388,
76361101,76361101,125784,120,14,0.6348,0.8305,
76396401,76396401,3114,120,14,0.9507,0.7135,
166515501,166515501,51699,120,14,0.9395,0.7623,
162093101,162093101,138160,120,14,0.7556,1.1835,
147035001,147035001,3831,120,7,1.0621,1.0971,
354216901,354216901,155199,120,7,1.4380,1.4607,
160876601,160876601,49638,120,6,1.1353,1.0282,
158697001,158697001,14542,120,6,1.0369,1.2239,
94200501,94200501,103899,120,17,0.9205,1.0499,
457664201,457664201,117577,120,17,0.7380,0.9144,
477605201,477605201,76092,120,6,0.9960,0.8333,_mf_7_0.9268_svd7_0.8817
280216801,280216801,91377,120,6,1.1484,0.9662,_mf_7_0.9825_svd7_0.8300
160411801,160411801,112958,120,19,1.1850,1.0222,
164005501,164005501,54518,120,19,0.9432,1.1747,
163947901,163947901,65707,120,7,0.8176,0.8096,
163146801,163146801,30878,120,7,0.7547,0.8512,
77364301,77364301,27605,120,16,0.5707,0.6780,
76557501,76557501,31981,120,16,0.6482,0.5606,
182739801,182739801,101681,120,11,1.0721,1.0621,
436986501,436986501,67851,120,11,0.8478,0.7929,
408564401,408564401,138901,120,11,0.7089,0.7291,
76986701,76986701,119657,120,10,0.7184,0.7278,
76204701,76204701,72179,120,10,0.7364,0.8852,
161937001,161937001,57160,120,15,0.9608,0.9260,_mf_17_1.1575_svd17_1.3369
159064901,159064901,149238,120,15,0.9441,0.8295,_mf_17_1.2355_svd17_1.2839
158902201,158902201,48508,120,15,1.0003,0.8535,_mf_17_0.6214_svd17_0.6914
161690701,161690701,155112,120,17,0.8167,0.7206,
162347101,162347101,70023,120,8,0.6443,0.6078,
161612301,161612301,143835,120,8,0.5975,0.6498,
162014301,162014301,6665,120,15,0.9003,0.8877,
161870501,161870501,39745,120,15,0.8727,0.9798,
162441501,162441501,58774,120,15,0.9523,0.9525,
477952701,477952701,32804,120,14,0.5321,0.5354,_mf_15_0.8360_svd15_0.8470
468643101,468643101,137794,120,14,0.4993,0.5257,
160230401,160230401,113737,120,7,1.5431,1.5831,
191778701,191778701,48262,120,8,1.0886,0.9052,_mf_13_1.3311_svd13_1.3757
162523401,162523401,128472,120,13,1.3233,1.3834,_mf_14_0.9785_svd14_1.0184
160280401,160280401,91532,120,8,0.9762,1.1303,_mf_17_0.8627_svd17_0.6573
164307801,164307801,148079,120,17,0.8268,0.8614,
163252601,163252601,70971,120,9,1.1071,1.0444,_mf_14_0.9956_svd14_1.1113
468653201,468653201,12517,120,9,0.9234,1.0455,
158977401,158977401,145485,120,9,1.0897,1.0658,
159141301,159141301,18281,120,9,1.4112,1.1771,
158437301,158437301,2951,120,16,0.4543,0.3815,
163498701,163498701,13401,120,16,0.3853,0.4419,
123980101,123980101,125497,120,18,0.6034,0.6308,
123413601,123413601,41013,120,18,0.5672,0.6311,
489907101,489907101,85291,120,15,1.0851,1.0309,_mf_16_1.6675_svd16_1.5698
489068501,489068501,87033,120,16,1.4358,1.4193,
469612501,469612501,50606,120,16,1.4003,1.3785,
164278501,164278501,9826,120,13,0.6509,0.5885,
159611801,159611801,149554,120,13,0.5479,0.5785,
161810101,161810101,92003,120,15,0.8217,0.8375,
2630101,2630101,143000,120,18,0.5418,0.5098,
2771401,2771401,90380,120,18,0.4828,0.5143,
161481501,161481501,12000,120,10,0.5881,0.5619,
487748901,487748901,27844,120,10,0.5964,0.4007,
160686801,160686801,38844,120,15,0.7889,0.6578,
232267001,232267001,53666,120,15,0.7152,0.8111,
158923401,158923401,109665,120,8,0.8635,0.8901,_mf_21_1.1657_svd21_1.2816
421937401,421937401,10621,120,15,0.6327,0.6605,
161031401,161031401,116035,120,15,0.6717,0.6712,
2839601,2839601,156050,120,15,0.6638,0.5935,
160218001,160218001,141557,120,15,0.6625,0.7119,
485467001,485467001,119234,120,6,0.9199,0.9447,
485468701,485468701,120708,120,6,0.8611,0.9180,
485540301,485540301,73614,120,6,0.8180,0.8717,
163274901,163274901,154588,120,15,1.7324,1.7126,
160479601,160479601,22973,120,15,1.8604,1.8292,
87728001,87728001,17775,120,14,1.4836,1.5017,
159668301,159668301,38210,120,14,1.4791,1.4014,
468720601,468720601,19128,120,14,1.4860,1.5349,
163525501,163525501,68953,120,14,1.3845,1.4204,
77530201,77530201,18518,120,9,0.7284,0.6783,
78153201,78153201,104126,120,9,0.7276,0.7007,
78075701,78075701,78643,120,13,1.8283,1.8012,
78271101,78271101,78244,120,13,1.8539,1.9809,
76726501,76726501,60613,120,15,0.9159,0.7632,
77186001,77186001,58199,120,15,0.8404,0.8138,
67091601,67091601,108763,120,15,0.8492,0.8443,
235474801,235474801,11295,120,6,0.6239,0.6532,
94080601,94080601,61925,120,6,0.6533,0.5958,_mf_7_0.9571_svd7_0.7910
124783501,124783501,80241,120,6,0.6384,0.6488,_mf_7_0.7905_svd7_0.7940
91766101,91766101,100277,120,6,0.6632,0.5357,_mf_7_0.5267_svd7_0.5694
82407301,82407301,145672,120,6,0.6205,0.6279,_mf_7_0.6632_mf_11_0.9220_svd7_0.6878_svd11_0.9107
86715601,86715601,125831,120,7,0.7285,0.7548,_mf_9_0.6620_svd9_0.6901
351122501,351122501,57103,120,6,0.6995,0.6828,_mf_7_0.8955_svd7_0.9981
178056201,178056201,8208,120,7,1.1000,0.9983,
166940601,166940601,6000,120,7,1.0252,0.9125,
489337201,489337201,161602,120,7,0.7311,0.9256,
489579601,489579601,22255,120,7,0.9203,0.8820,
299869201,299869201,33681,120,9,1.2399,1.4235,
305583701,305583701,18551,120,9,1.3415,1.3180,
489689601,489689601,119999,120,6,1.0560,1.0720,
489292001,489292001,140606,120,6,1.0884,1.1559,_mf_8_1.3166_svd8_1.1923
216676601,216676601,115998,120,8,1.4224,1.3208,
489496801,489496801,154735,120,8,1.2967,1.1833,
166525701,166525701,58885,120,7,0.5936,0.5948,
485794401,485794401,27177,120,7,0.4898,0.5517,_mf_10_0.7572_svd10_0.7407
166162401,166162401,49734,120,7,1.7751,1.6014,
167246001,167246001,93924,120,7,1.8132,1.7949,
477139101,477139101,51149,120,7,0.7630,0.9225,
489411401,489411401,72137,120,7,0.8312,0.8239,
167385101,167385101,46984,120,7,0.8920,0.8246,
458232001,458232001,16404,120,15,0.4935,0.4461,
457686701,457686701,15238,120,15,0.4530,0.5035,
93602701,93602701,141538,120,7,0.9920,0.8896,
365660001,365660001,86014,120,15,1.4677,1.4716,
167670401,167670401,111823,120,15,1.5355,1.5827,
489337801,489337801,29258,120,7,0.9606,0.9488,
477141001,477141001,121987,120,7,1.0607,0.9748,
489113501,489113501,37424,120,7,0.9888,0.9927,
160227001,160227001,114730,120,7,1.0128,0.9497,
161636501,161636501,72082,120,7,0.9643,0.9446,_mf_21_0.9930_svd21_0.8639
376326501,376326501,84968,120,5,1.2720,1.2205,_mf_6_1.5051_svd6_1.3273
280384101,280384101,85429,120,5,1.1898,1.2004,_mf_8_0.9363_svd8_1.0985
225800801,225800801,104643,120,6,1.4284,1.5859,
394861401,394861401,82018,120,6,1.6137,1.5155,
9947401,9947401,82931,120,13,1.4844,1.7225,
9792601,9792601,71819,120,13,1.6722,1.6965,
114695301,114695301,76413,120,8,0.8041,0.8323,
71556901,71556901,102329,120,8,0.7981,0.7532,_mf_11_0.6040_svd11_0.8275
56768101,56768101,145707,120,10,1.3535,1.2594,
56825301,56825301,75551,120,10,1.3606,1.3848,
214505201,214505201,108503,120,7,1.1024,1.0702,
278327001,278327001,136679,120,7,1.1173,0.8550,
63373301,63373301,115011,120,14,0.7958,0.7218,
63264901,63264901,49670,120,14,0.7739,0.8018,
230004401,230004401,108213,120,7,1.4956,1.3141,
222938401,222938401,9957,120,7,1.2086,1.3193,
369049201,369049201,44906,120,7,1.2203,1.1851,
313392901,313392901,5183,120,7,1.2163,1.3330,
337998801,337998801,71813,120,7,0.3615,0.3301,
333978001,333978001,25381,120,7,0.4194,0.4086,
62948001,62948001,86570,120,9,0.6351,0.5817,
62943501,62943501,118668,120,9,0.6302,0.5129,
458741301,458741301,108179,120,13,0.4356,0.3775,
458799601,458799601,18828,120,13,0.3092,0.3608,
489334301,489334301,24097,120,5,0.7959,0.9862,_mf_21_0.7964_svd21_0.6085
489591201,489591201,158733,120,21,0.6716,0.8139,
248589901,248589901,98457,120,8,0.7214,0.6964,
285951901,285951901,112022,120,8,0.5001,0.5436,
335785601,335785601,141587,120,8,0.9196,0.8305,
446408101,446408101,126882,120,8,0.6728,0.6313,
338155401,338155401,38353,120,6,1.4121,1.4020,
315555101,315555101,35094,120,6,1.4482,1.3979,
369863401,369863401,141678,120,6,1.3891,1.4205,
172048001,172048001,162072,120,6,1.6926,1.4025,
177411201,177411201,62344,120,8,0.4518,0.4168,
187247401,187247401,74590,120,8,0.4485,0.4686,
463486801,463486801,84308,120,10,1.0402,0.9557,_mf_11_0.9406_mf_21_0.5718_svd11_1.0269_svd21_0.6320
463444401,463444401,103844,120,10,1.0420,0.9472,_mf_11_1.2743_mf_20_1.1740_svd11_0.9394_svd20_1.2339
128548801,128548801,81159,120,6,0.4411,0.5622,
130335901,130335901,112680,120,6,0.5296,0.4296,
161519001,161519001,64607,120,6,1.1589,1.4263,
160812401,160812401,61568,120,6,1.0992,1.2528,
86453201,86453201,10987,120,8,0.9126,0.8740,
173014501,173014501,94320,120,8,0.9005,0.8401,
338208501,338208501,135937,120,9,0.7408,0.8566,
392492501,392492501,69652,120,9,0.7612,0.7090,
209608801,209608801,65146,120,9,0.7428,0.7148,
160454301,160454301,110324,120,11,1.2930,1.3730,
202991401,202991401,39426,120,11,1.2893,1.4639,
308110501,308110501,44194,120,5,1.4265,1.4620,_mf_6_1.3839_svd6_1.4349
319524701,319524701,130092,120,5,1.4636,1.5234,_mf_6_1.4416_svd6_1.4640
178898101,178898101,5727,120,8,1.4923,1.2025,
190851101,190851101,79615,120,8,1.3265,1.4172,_mf_16_1.4176_svd16_1.3728
64977501,64977501,36810,120,7,1.2341,1.1051,
261737201,261737201,90353,120,7,1.2265,1.2415,
284687101,284687101,147102,120,7,1.4070,1.4107,
316569901,316569901,119443,120,7,1.4071,1.5011,
251338601,251338601,4234,120,8,0.6534,0.5308,
271445301,271445301,111145,120,8,0.7558,0.6700,
174785301,174785301,131506,120,7,0.9405,0.9976,
332314701,332314701,82076,120,7,0.7397,0.8416,
328373601,328373601,27443,120,10,1.1474,1.1312,
298770501,298770501,3164,120,10,1.1025,1.1486,
37880001,37880001,77534,120,11,1.7301,1.5635,
38298901,38298901,124561,120,11,1.6424,1.5565,
234534701,234534701,85387,120,7,1.0444,1.0136,_mf_14_0.7178_svd14_0.8081
45627501,45627501,43480,120,7,1.1659,1.2102,
228180301,228180301,120602,120,7,1.0474,1.1142,
298401101,298401101,58567,120,7,1.2281,0.8231,_mf_16_1.1949_svd16_1.5280
321727801,321727801,124327,120,16,1.3485,1.4124,
246300001,246300001,103660,120,7,0.9412,0.9680,
180740901,180740901,91815,120,7,1.0240,0.9652,
26642301,26642301,75351,120,6,0.5722,0.6978,
137232301,137232301,118925,120,6,0.7170,0.6189,
136309501,136309501,50174,120,7,1.0243,0.9381,
136528201,136528201,89201,120,7,0.9899,0.8811,
137746201,137746201,99163,120,7,1.0923,0.9033,
137078601,137078601,7655,120,7,1.0245,0.8344,
185633201,185633201,150127,120,7,1.6346,1.5525,
376093901,376093901,143936,120,7,1.4776,1.4618,
190281201,190281201,17597,120,7,1.4065,1.4959,
316934501,316934501,20952,120,7,0.9473,0.8579,
136823801,136823801,13699,120,7,0.9675,0.8465,
125331301,125331301,77460,120,9,0.6833,0.5985,
218090201,218090201,129176,120,9,0.4911,0.5648,
85155201,85155201,2500,120,8,1.4380,1.2778,
85913901,85913901,129773,120,8,1.1163,1.2562,
87743601,87743601,24027,120,8,0.5838,0.6480,
85147301,85147301,58365,120,8,0.5871,0.5646,
83322401,83322401,79970,120,7,0.6949,0.7207,
125218601,125218601,119884,120,7,1.2482,1.2218,
124756601,124756601,34146,120,7,1.6239,1.6001,
167451201,167451201,126336,120,6,0.6959,0.7222,
166426501,166426501,120598,120,6,0.6802,0.6117,
166615401,166615401,116518,120,6,0.7039,0.7087,
88500601,88500601,126412,120,6,0.8559,0.8085,
1184001,1184001,27432,120,6,0.8077,0.8030,
91165201,91165201,17410,120,6,0.8327,0.7545,
82810601,82810601,116480,120,6,0.8328,0.8393,
87213101,87213101,108821,120,6,0.6335,0.7014,
83898301,83898301,54919,120,6,0.7210,0.7393,
99205801,99205801,103177,120,6,0.7225,0.8192,
482917001,482917001,145364,120,6,0.8153,0.8427,_mf_7_0.9301_svd7_1.1720
483380201,483380201,139185,120,6,0.5729,0.5764,
85626501,85626501,99177,120,6,0.8005,0.9845,
159747401,159747401,73492,120,6,0.8668,0.9839,
81510401,81510401,79880,120,6,0.8984,0.9548,
84356201,84356201,56478,120,7,0.7587,0.9283,
90112001,90112001,61094,120,8,0.4125,0.5620,
485583601,485583601,137655,120,8,0.5555,0.6189,
485600901,485600901,102788,120,8,0.5587,0.5242,
90214901,90214901,116327,120,7,0.5338,0.6717,
477253401,477253401,117232,120,7,0.4285,0.4481,
89318501,89318501,130434,120,7,0.4798,0.4712,
330168401,330168401,53539,120,7,0.6476,0.7115,
202482201,202482201,40869,120,7,0.6800,0.7018,
373241701,373241701,9849,120,7,0.7473,0.6745,
330275201,330275201,92390,120,7,0.7110,0.6850,
124733701,124733701,84469,120,8,0.5460,0.5103,
1394901,1394901,100636,120,8,0.5408,0.6049,
136488501,136488501,89780,120,8,0.4685,0.5504,
136268001,136268001,50889,120,8,0.5143,0.5105,
456877601,456877601,51286,120,7,0.7584,0.7094,_mf_23_0.7855_svd23_1.0867
137914501,137914501,51915,120,7,0.6793,0.6627,
1204501,1204501,119604,120,7,1.1231,0.9347,_mf_8_1.0256_svd8_1.0682
433671501,433671501,140251,120,7,0.6903,0.6930,_mf_8_0.9595_svd8_0.9816
367902701,367902701,139026,120,6,1.0648,1.0700,_mf_7_0.8214_svd7_0.8277
140990301,140990301,48784,120,6,1.2565,0.9550,
90159101,90159101,86737,120,8,1.0606,1.2111,
477581201,477581201,160101,120,8,1.0148,1.1638,
83520401,83520401,141187,120,8,1.0296,1.1964,
93287901,93287901,101247,120,8,1.3436,1.3813,
479817501,479817501,126202,120,6,0.7369,0.5634,
11997601,11997601,44033,120,6,0.7064,0.5545,_mf_20_0.7896_svd20_0.9877
479467101,479467101,5615,120,7,0.5916,0.5557,
479492601,479492601,111337,120,7,0.4841,0.6329,
200907901,200907901,103819,120,5,0.7751,0.5912,
369196201,369196201,104055,120,5,0.7238,0.7513,_mf_6_0.6424_svd6_0.4385
464312501,464312501,96423,120,11,0.6274,0.5615,
480325601,480325601,105498,120,11,0.5619,0.6359,
464300401,464300401,38327,120,16,0.4547,0.4819,
121856201,121856201,36215,120,16,0.4788,0.4132,
105294201,105294201,90449,120,7,0.6826,0.6962,
105656801,105656801,119803,120,7,0.7026,0.7030,
105233001,105233001,70092,120,7,0.6868,0.7435,
105676701,105676701,147074,120,7,0.6696,0.6773,
334788601,334788601,9148,120,7,0.8062,0.8504,
141141601,141141601,45511,120,7,0.7361,0.7165,
140827301,140827301,52248,120,7,0.6708,0.6978,
146572201,146572201,146925,120,7,0.6909,0.6998,
346156101,346156101,40858,120,6,0.8167,0.8483,_mf_7_1.9624_svd7_1.6392
296031101,296031101,82918,120,6,0.8822,0.9611,
251139201,251139201,33844,120,6,0.8386,0.8426,
296712501,296712501,153517,120,6,0.8363,0.8574,
204781901,204781901,151477,120,6,1.2025,1.0972,
309959701,309959701,142998,120,6,1.0164,1.0837,
379431201,379431201,116968,120,6,1.1318,1.3289,
365131301,365131301,9809,120,6,0.9606,1.1485,
86434901,86434901,50926,120,11,0.5938,0.5568,
99161501,99161501,79180,120,11,0.5697,0.6103,
364299201,364299201,156844,120,6,1.2542,0.7919,_mf_11_0.6024_svd11_0.6492
82980401,82980401,112433,120,11,0.6157,0.6161,
88923601,88923601,65821,120,11,0.5994,0.6401,
88644601,88644601,53708,120,11,0.6017,0.6298,
92840901,92840901,92014,120,11,0.6429,0.6097,
