,peerId,userId,stride,time,svd_mse,mf_mse,util
6184901,6184901,32958,160,17,1.0847,1.0256,
6057201,6057201,104225,160,17,1.1832,1.1311,
212100901,212100901,38446,160,7,1.0162,0.9653,
193308901,193308901,39203,160,7,0.9772,0.9629,
357587601,357587601,2616,160,8,0.5040,0.6514,_mf_19_0.7889_svd19_0.8016
5179901,5179901,46927,160,19,0.8410,0.8114,
3482501,3482501,132375,160,7,1.0010,1.0742,_mf_19_0.7804_svd19_0.8301
182361501,182361501,103027,160,11,0.6704,0.7537,
270014301,270014301,127372,160,11,0.6999,0.8430,
7200501,7200501,68086,160,7,1.0283,0.7882,_mf_11_0.9225_svd11_0.9016
7078201,7078201,120514,160,7,0.7187,0.8411,_mf_11_0.8650_svd11_0.8978
57893601,57893601,80407,160,8,0.5935,0.7247,_mf_9_1.2043_mf_11_0.8846_svd9_0.9411_svd11_0.9584
202249501,202249501,20068,160,8,0.8940,0.8690,
409833101,409833101,113951,160,8,0.8332,1.0292,
238760101,238760101,38010,160,8,0.9892,0.8009,
291816601,291816601,36671,160,8,0.8578,0.9180,
482776701,482776701,158693,160,7,0.7407,0.6626,
8075501,8075501,80019,160,10,1.6194,1.4485,
62301101,62301101,30608,160,10,1.4905,1.4872,
403795801,403795801,79571,160,10,0.9690,0.8336,
204145701,204145701,63502,160,10,1.0293,0.9420,
300868301,300868301,41148,160,10,0.8046,0.8540,
210686901,210686901,102981,160,10,0.8669,0.9524,
305413501,305413501,12383,160,10,0.7508,0.9320,
264842401,264842401,53593,160,7,1.1167,1.3135,
234790501,234790501,3243,160,7,1.2332,1.1673,
262123501,262123501,122438,160,6,0.4696,0.4569,
283496201,283496201,49947,160,6,0.5821,0.5690,
244715301,244715301,128103,160,8,0.6188,0.4921,
283902101,283902101,112225,160,8,0.6250,0.4732,
353836301,353836301,55138,160,9,1.1176,1.4086,
199281701,199281701,39337,160,9,1.4067,1.1324,
416680001,416680001,63868,160,10,0.7515,0.7474,
219827401,219827401,90864,160,10,0.7330,0.8065,
174325901,174325901,20837,160,10,0.7887,0.7952,
199400601,199400601,15819,160,8,0.5179,0.4761,
313429701,313429701,17409,160,8,0.4615,0.4642,
337722901,337722901,63341,160,9,0.9789,1.0143,
87260801,87260801,70338,160,9,0.9522,0.8511,
192092401,192092401,103956,160,6,1.5233,1.3543,
304434901,304434901,89593,160,6,1.3003,1.3096,
363068601,363068601,68145,160,7,0.6166,0.6631,
279032401,279032401,117244,160,7,0.5427,0.4382,
316713401,316713401,126336,160,6,1.2014,1.0755,
222217501,222217501,32253,160,6,1.1566,1.1291,
381997801,381997801,145650,160,7,0.8352,0.7757,
54199801,54199801,14955,160,15,1.3820,1.3827,_mf_16_1.3785_svd16_1.2196
