,peerId,userId,stride,time,svd_mse,mf_mse,util
6184901,6184901,90334,90,17,1.0031,1.1432,
6057201,6057201,16552,90,17,1.0144,0.9986,
212100901,212100901,110843,90,7,0.6530,0.7826,
193308901,193308901,8039,90,7,0.8779,0.7976,
357587601,357587601,111103,90,8,1.1523,0.9982,_mf_19_0.7783_svd19_0.9278
5179901,5179901,138160,90,19,0.7624,0.7719,
3482501,3482501,23737,90,7,0.4556,0.4230,_mf_19_0.7136_svd19_0.8725
182361501,182361501,42063,90,11,1.1724,1.1442,
270014301,270014301,156312,90,11,1.1758,1.2158,
7200501,7200501,120525,90,7,0.6537,0.5543,_mf_11_0.5808_svd11_0.5093
7078201,7078201,22784,90,7,0.4332,0.5615,_mf_11_0.6013_svd11_0.4774
57893601,57893601,44772,90,8,0.8120,0.6014,_mf_9_0.6925_mf_11_0.5798_svd9_0.7698_svd11_0.4877
202249501,202249501,126018,90,8,0.8976,0.8049,
409833101,409833101,49147,90,8,0.7772,0.8667,
238760101,238760101,29950,90,8,0.8857,0.8345,
291816601,291816601,150938,90,8,0.9004,0.8537,
482776701,482776701,161939,90,7,0.5089,0.5480,
8075501,8075501,86337,90,10,0.5888,0.5452,
62301101,62301101,94022,90,10,0.5731,0.5889,
403795801,403795801,25553,90,10,1.3732,1.1911,
204145701,204145701,30512,90,10,1.4486,1.3692,
300868301,300868301,53123,90,10,0.8273,0.9365,
210686901,210686901,4774,90,10,0.8958,0.7540,
305413501,305413501,94845,90,10,0.8891,0.9493,
264842401,264842401,97042,90,7,0.8232,0.8811,
234790501,234790501,40777,90,7,0.8973,0.8957,
262123501,262123501,105226,90,6,0.4805,0.6074,
283496201,283496201,95718,90,6,0.6898,0.7282,
244715301,244715301,65370,90,8,0.9662,1.1254,
283902101,283902101,157814,90,8,0.9823,0.9364,
353836301,353836301,75007,90,9,0.5835,0.6691,
199281701,199281701,86636,90,9,0.5475,0.7306,
416680001,416680001,123764,90,10,1.2384,1.0235,
219827401,219827401,29953,90,10,1.1832,1.1725,
174325901,174325901,117449,90,10,1.0780,1.1903,
199400601,199400601,99801,90,8,0.9002,1.2425,
313429701,313429701,57253,90,8,1.1339,1.0962,
337722901,337722901,156691,90,9,0.5269,0.5655,
87260801,87260801,35719,90,9,0.5803,0.5603,
192092401,192092401,2658,90,6,1.3822,1.4731,
304434901,304434901,129986,90,6,1.4631,1.3088,
363068601,363068601,29318,90,7,0.7429,0.9089,
279032401,279032401,18453,90,7,0.4041,0.4768,
381997801,381997801,46864,90,7,0.8874,0.7867,
54199801,54199801,158600,90,15,0.7902,0.8614,_mf_16_1.1640_svd16_1.1699
154326101,154326101,156900,90,15,0.8029,0.9009,_mf_16_1.1933_svd16_1.2337
5727001,5727001,45016,90,16,1.2874,1.2792,
13423401,13423401,150786,90,7,1.3038,1.2805,
34638201,34638201,43769,90,7,1.3779,1.3209,_mf_8_1.5107_mf_9_1.8930_svd8_1.4916_svd9_1.4959
129430001,129430001,41407,90,7,1.3239,1.3816,_mf_8_0.5803_mf_10_0.6836_svd8_0.5696_svd10_0.7412
133074701,133074701,101056,90,6,1.0039,0.9633,_mf_7_0.9441_mf_8_1.1813_mf_13_1.0179_svd7_0.6775_svd8_1.1681_svd13_0.8547
30669301,30669301,24099,90,7,0.6876,0.6560,
34649901,34649901,24775,90,13,0.8833,0.9502,
5540101,5540101,27758,90,16,0.7592,0.8582,
638701,638701,86149,90,8,1.0960,1.1118,_mf_16_0.8735_svd16_0.8169
80136001,80136001,72729,90,7,0.5698,0.5550,
479474201,479474201,103087,90,7,0.5894,0.5595,
34766901,34766901,15609,90,14,0.8264,0.9848,
33881501,33881501,35094,90,14,1.2404,1.0801,
187399301,187399301,85217,90,6,1.0777,1.1073,
314570201,314570201,157822,90,6,1.1150,1.0545,
39070501,39070501,59398,90,9,1.1119,1.2776,
102335201,102335201,15525,90,8,1.1936,0.9326,_mf_9_1.4052_svd9_1.4138
39962701,39962701,85366,90,8,0.9793,0.8484,
39163501,39163501,45004,90,8,0.8944,0.9255,
38416601,38416601,108367,90,8,0.9114,0.9977,
40757101,40757101,50836,90,13,0.9753,0.7636,
40807001,40807001,76192,90,13,1.0357,0.9801,
39377701,39377701,53374,90,13,0.6476,0.6272,
38668501,38668501,69578,90,12,0.6346,0.6695,_mf_13_0.6637_svd13_0.6536
39038001,39038001,61059,90,12,0.6222,0.5306,_mf_13_0.6273_svd13_0.5956
215904201,215904201,8277,90,7,0.6034,0.6118,
275580101,275580101,52190,90,7,0.5842,0.5605,
250303701,250303701,20117,90,7,0.9868,0.9748,
217431401,217431401,79045,90,7,1.0456,0.8686,
38361601,38361601,146978,90,8,0.9645,1.1583,
265683401,265683401,136013,90,8,1.0043,1.0514,
387895901,387895901,46880,90,8,1.0012,0.8109,
181048101,181048101,151172,90,7,1.3671,1.2835,
351425701,351425701,6174,90,7,1.6281,1.4498,
264609101,264609101,147327,90,11,0.7824,0.8488,
383206301,383206301,136676,90,11,0.6881,0.7402,
