,peerId,userId,stride,time,svd_mse,mf_mse,util
6184901,6184901,74077,500,17,0,0.5488,_svd17_0.5800
6057201,6057201,83025,500,17,0,0.6054,_svd17_0.6251
212100901,212100901,120961,500,7,0,0.4937,_svd7_0.4378
193308901,193308901,34165,500,7,0,0.5328,_svd7_0.4982
357587601,357587601,29819,500,8,0,1.1822,_mf_19_0.8818_svd8_1.2881_svd19_0.9041
5179901,5179901,51197,500,19,0,0.9489,_svd19_0.9225
3482501,3482501,148183,500,7,0,1.0102,_mf_19_0.9690_svd7_0.9437_svd19_1.0370
182361501,182361501,62797,500,11,0,1.2974,_svd11_1.3267
270014301,270014301,153242,500,11,0,1.3155,_svd11_1.3888
7200501,7200501,111126,500,7,0,0.4552,_mf_11_0.5081_svd7_0.6627_svd11_0.5417
7078201,7078201,139706,500,7,0,0.5581,_mf_11_0.5770_svd7_0.6134_svd11_0.5030
57893601,57893601,78836,500,7,0,0.6161,_mf_8_1.0445_mf_9_1.6549_mf_11_0.5719_svd7_0.4860_svd8_1.1683_svd9_1.3337_svd11_0.5527
202249501,202249501,112854,500,8,0,0.6232,_svd8_0.7198
409833101,409833101,143337,500,8,0,0.6405,_svd8_0.6676
238760101,238760101,75088,500,8,0,0.6017,_svd8_0.6349
291816601,291816601,75938,500,8,0,0.5762,_svd8_0.5931
482776701,482776701,50155,500,7,0,0.5414,_svd7_0.6477
242460801,242460801,157547,500,10,0,1.1827,_svd10_1.1287
245054401,245054401,27130,500,10,0,1.2150,_svd10_1.0906
8075501,8075501,134923,500,10,0,0.9101,_svd10_0.8736
62301101,62301101,5299,500,10,0,0.9160,_svd10_0.7909
403795801,403795801,5844,500,10,0,1.0397,_svd10_1.1121
204145701,204145701,132830,500,10,0,1.0156,_svd10_1.1489
300868301,300868301,25082,500,10,0,0.7742,_svd10_0.8032
210686901,210686901,160509,500,10,0,0.7227,_svd10_0.8454
305413501,305413501,12264,500,10,0,0.8180,_svd10_0.7970
264842401,264842401,44724,500,7,0,0.8619,_svd7_0.8531
234790501,234790501,82272,500,7,0,1.0034,_svd7_0.9700
369962701,369962701,79161,500,7,0,0.8894,_svd7_0.9558
262123501,262123501,60035,500,6,0,1.0059,_svd6_0.9233
283496201,283496201,160363,500,6,0,0.8780,_svd6_0.9150
244715301,244715301,73879,500,8,0,0.7602,_svd8_0.7434
283902101,283902101,141022,500,8,0,0.6949,_svd8_0.8374
196718401,196718401,9325,500,10,0,0.6846,_svd10_0.6616
273114601,273114601,15142,500,10,0,0.7325,_svd10_0.6563
353836301,353836301,51799,500,9,0,1.2976,_svd9_1.1864
199281701,199281701,131936,500,9,0,1.0522,_svd9_1.2796
416680001,416680001,79019,500,10,0,1.0175,_svd10_1.0102
219827401,219827401,73833,500,10,0,0.8612,_svd10_1.0297
174325901,174325901,116544,500,10,0,0.8082,_svd10_0.9795
199400601,199400601,149411,500,8,0,0.7251,_svd8_0.7714
313429701,313429701,28480,500,8,0,0.9272,_svd8_0.8554
337722901,337722901,146971,500,9,0,0.7545,_svd9_0.7495
87260801,87260801,136696,500,9,0,0.5741,_svd9_0.6339
304434901,304434901,117294,500,6,0,0.8833,_svd6_1.0938
192092401,192092401,24511,500,6,0,1.0591,_svd6_1.2087
295768001,295768001,134208,500,7,0,0.4990,_svd7_0.5478
360117401,360117401,85956,500,7,0,0.4880,_svd7_0.5490
363068601,363068601,16552,500,7,0,1.0079,_svd7_0.9904
279032401,279032401,16464,500,7,0,1.1303,_svd7_1.2183
420824801,420824801,26548,500,11,0,0.4070,_svd11_0.4979
38078901,38078901,91197,500,7,0,0.5263,_mf_11_0.4149_svd7_0.5196_svd11_0.4771
316713401,316713401,50913,500,6,0,1.8031,_svd6_1.8645
222217501,222217501,36535,500,6,0,1.9129,_svd6_1.9531
381997801,381997801,16465,500,7,0,0.8458,_svd7_0.8433
54199801,54199801,138033,500,15,0,0.5199,_mf_16_0.7429_svd15_0.6049_svd16_0.7636
154326101,154326101,144785,500,15,0,0.6426,_mf_16_0.7576_svd15_0.5674_svd16_0.7446
5727001,5727001,102386,500,16,0,0.6945,_svd16_0.7317
13423401,13423401,54119,500,7,0,1.0044,_svd7_0.9112
34638201,34638201,151001,500,7,0,1.1790,_mf_8_1.1142_mf_9_1.2382_svd7_1.3467_svd8_1.0869_svd9_0.6267
129430001,129430001,100009,500,7,0,1.0760,_mf_8_1.3770_mf_10_0.8225_svd7_1.0332_svd8_1.2088_svd10_0.9871
133074701,133074701,110852,500,6,0,0.8754,_mf_7_0.8352_mf_8_1.2174_mf_13_0.9014_svd6_0.8128_svd7_0.6998_svd8_1.3368_svd13_0.9836
375162701,375162701,36578,500,9,0,0.7069,_svd9_0.7306
241392001,241392001,149642,500,9,0,0.6797,_svd9_0.7714
285730001,285730001,74319,500,9,0,0.5586,_svd9_0.6138
30669301,30669301,104136,500,7,0,0.9159,_svd7_0.8610
34649901,34649901,83577,500,13,0,1.0929,_svd13_0.8446
5540101,5540101,13234,500,16,0,1.2896,_svd16_1.2065
638701,638701,44364,500,8,0,2.0247,_mf_16_1.0315_svd8_1.2041_svd16_1.0269
80136001,80136001,101180,500,7,0,1.2933,_svd7_1.2011
479474201,479474201,18923,500,7,0,1.2438,_svd7_1.1915
34766901,34766901,46143,500,14,0,0.9742,_svd14_0.9605
33881501,33881501,37188,500,14,0,0.9841,_svd14_1.0056
187399301,187399301,105845,500,5,0,0.9472,_mf_6_1.2010_svd5_0.7750_svd6_1.0689
314570201,314570201,63831,500,6,0,1.1797,_svd6_1.1110
39070501,39070501,107178,500,9,0,0.7221,_svd9_0.7283
102335201,102335201,139451,500,8,0,1.1257,_mf_9_0.7322_svd8_1.2928_svd9_0.6223
39962701,39962701,30908,500,8,0,0.8597,_svd8_0.9025
39163501,39163501,57269,500,8,0,0.7877,_svd8_0.9483
38416601,38416601,53289,500,8,0,0.8860,_svd8_0.8687
40757101,40757101,51392,500,13,0,0.7582,_svd13_0.6414
40807001,40807001,45862,500,13,0,0.7643,_svd13_0.7108
40538801,40538801,146936,500,6,0,0.7613,_mf_13_0.8869_svd6_1.1046_svd13_0.7598
39377701,39377701,47143,500,13,0,0.8135,_svd13_0.7224
38668501,38668501,68567,500,12,0,0.6955,_mf_13_0.8056_svd12_0.7362_svd13_0.7627
39038001,39038001,11279,500,12,0,0.8080,_mf_13_0.6418_svd12_0.8738_svd13_0.7735
215904201,215904201,41657,500,7,0,0.6580,_svd7_0.6776
275580101,275580101,102860,500,7,0,0.6916,_svd7_0.6874
250303701,250303701,131133,500,7,0,0.3585,_svd7_0.3930
217431401,217431401,106400,500,7,0,0.3051,_svd7_0.3731
38361601,38361601,16158,500,8,0,1.1790,_svd8_1.1365
383206301,383206301,87160,500,10,0,1.1268,_mf_11_0.7492_svd10_1.0321_svd11_0.8698
184483601,184483601,95436,500,10,0,0.9782,_svd10_0.8837
265683401,265683401,17008,500,8,0,0.5567,_svd8_0.5191
387895901,387895901,42597,500,8,0,0.6225,_svd8_0.4954
181048101,181048101,146882,500,7,0,0.8533,_svd7_1.0656
351425701,351425701,29049,500,7,0,0.8877,_svd7_0.9458
313161701,313161701,9801,500,6,0,1.4675,_svd6_1.2869
346627001,346627001,19325,500,6,0,1.3706,_svd6_1.3654
238931701,238931701,59203,500,6,0,1.1214,_svd6_1.4373
286861901,286861901,80677,500,6,0,1.1556,_svd6_1.2727
264609101,264609101,77267,500,11,0,0.9406,_svd11_0.7533
121960501,121960501,18897,500,10,0,0.6479,_svd10_0.6856
479367601,479367601,137495,500,10,0,0.6739,_svd10_0.6456
41664601,41664601,48894,500,10,0,0.6389,_svd10_0.6664
38952701,38952701,81215,500,11,0,0.6133,_mf_12_0.7909_svd11_0.6812_svd12_0.7231
39559101,39559101,1745,500,11,0,0.6487,_mf_12_0.7806_mf_13_0.9159_svd11_0.7301_svd12_0.7166_svd13_0.6407
16795101,16795101,158927,500,12,0,0.7430,_svd12_0.7861
33834201,33834201,161091,500,12,0,0.8109,_svd12_1.0192
191627501,191627501,19714,500,6,0,0.3982,_svd6_0.3913
140505801,140505801,76504,500,6,0,0.4368,_svd6_0.4517
369450801,369450801,11710,500,7,0,0.8963,_svd7_0.9516
