,peerId,userId,stride,time,svd_mse,mf_mse,util
6184901,6184901,131360,50,17,0.6950,0.6325,
6057201,6057201,155348,50,17,0.7135,0.6625,
212100901,212100901,149736,50,7,0.6777,0.5741,
193308901,193308901,107048,50,7,0.6837,0.6951,
357587601,357587601,18974,50,8,0.9918,1.0720,_mf_19_1.3828_svd19_1.6141
5179901,5179901,47141,50,19,1.5457,1.7139,
3482501,3482501,11988,50,7,0.8529,0.8653,_mf_19_1.7430_svd19_1.4727
182361501,182361501,59454,50,11,0.8987,0.8816,
270014301,270014301,144488,50,11,0.8663,0.9267,
7200501,7200501,35994,50,7,0.4885,0.5530,_mf_11_1.0373_svd11_1.0416
7078201,7078201,158548,50,7,1.4798,1.4266,_mf_11_1.0644_svd11_0.9857
57893601,57893601,139053,50,8,0.6653,0.8072,_mf_9_0.7633_mf_11_0.9784_svd9_0.6984_svd11_0.9873
202249501,202249501,108491,50,8,0.5207,0.5400,
409833101,409833101,30025,50,8,0.5451,0.5865,
238760101,238760101,130546,50,8,0.5715,0.5254,
291816601,291816601,120800,50,8,0.5182,0.5899,
482776701,482776701,25728,50,7,1.3434,1.4249,
8075501,8075501,92929,50,10,0.3562,0.2908,
62301101,62301101,1242,50,10,0.3706,0.3227,
403795801,403795801,116195,50,10,0.8569,0.7090,
204145701,204145701,35657,50,10,0.7958,0.7142,
300868301,300868301,97615,50,10,0.8313,0.7085,
210686901,210686901,71600,50,10,0.7518,0.6434,
305413501,305413501,97118,50,10,0.7511,0.7110,
264842401,264842401,136733,50,7,0.6771,0.7150,
234790501,234790501,71919,50,7,0.8149,0.8779,
262123501,262123501,150257,50,6,0.5839,0.5203,
283496201,283496201,155163,50,6,0.5296,0.5385,
244715301,244715301,23232,50,8,0.4034,0.4451,
283902101,283902101,43914,50,8,0.4489,0.3745,
353836301,353836301,20835,50,9,0.5275,0.6034,
199281701,199281701,57925,50,9,0.5119,0.4827,
416680001,416680001,101401,50,10,0.6444,0.4977,
219827401,219827401,230,50,10,0.6374,0.5955,
174325901,174325901,138442,50,10,0.5832,0.5983,
199400601,199400601,82727,50,8,1.2331,1.1298,
313429701,313429701,27758,50,8,1.2858,1.3042,
337722901,337722901,22255,50,9,0.7033,0.6665,
87260801,87260801,9156,50,9,0.6331,0.6340,
192092401,192092401,23134,50,6,0.8857,0.8820,
304434901,304434901,128229,50,6,1.0528,1.1370,
363068601,363068601,35538,50,7,0.9756,1.0319,
381997801,381997801,85977,50,7,0.8787,0.9847,
54199801,54199801,65981,50,15,0.9785,0.9617,_mf_16_0.6307_svd16_0.6797
154326101,154326101,107641,50,15,0.8767,1.0587,_mf_16_0.6888_svd16_0.7815
5727001,5727001,76267,50,16,0.6629,0.6924,
13423401,13423401,78473,50,7,0.6649,0.7105,
34638201,34638201,85755,50,7,0.7598,0.6954,_mf_8_0.5514_mf_9_1.0416_svd8_0.4978_svd9_1.0063
129430001,129430001,63829,50,7,0.7736,0.7918,_mf_8_0.9234_mf_10_0.9996_svd8_0.7843_svd10_1.0331
133074701,133074701,32774,50,6,0.8956,0.8944,_mf_7_0.8215_mf_8_0.7024_mf_13_0.6165_svd7_0.5565_svd8_0.7326_svd13_0.5857
30669301,30669301,74251,50,7,0.9261,0.8594,
34649901,34649901,10754,50,13,0.6156,0.5572,
