,peerId,userId,stride,time,svd_mse,mf_mse,util
164005501,164005501,85677,150,19,1.3349,1.4042,
163947901,163947901,89308,150,7,0.5902,0.5008,
163146801,163146801,149721,150,7,0.5887,0.5290,
77364301,77364301,57614,150,16,0.9574,0.9329,
76557501,76557501,74501,150,16,0.9951,0.8586,
182739801,182739801,37527,150,11,1.2296,1.3401,
436986501,436986501,162235,150,11,1.3566,1.3476,
408564401,408564401,64786,150,11,1.2883,1.4635,
76986701,76986701,4023,150,10,0.6295,0.5544,
76204701,76204701,33565,150,10,0.6989,0.5660,
161937001,161937001,162007,150,15,0.8038,0.7568,_mf_17_0.6999_svd17_0.6584
159064901,159064901,72240,150,15,0.7902,0.8758,_mf_17_0.7532_svd17_0.8211
158902201,158902201,70268,150,15,0.8232,0.6877,_mf_17_0.6465_svd17_0.7269
161690701,161690701,110551,150,17,0.8359,0.7206,
162347101,162347101,119910,150,8,0.4538,0.4978,
161612301,161612301,64171,150,8,0.5305,0.4930,
162014301,162014301,135596,150,15,0.7548,0.7231,
161870501,161870501,65404,150,15,0.7610,0.7173,
162441501,162441501,131884,150,15,0.7299,0.7970,
477952701,477952701,75873,150,14,1.2207,1.1791,_mf_15_1.4777_svd15_1.5757
468643101,468643101,25024,150,14,1.3303,1.2079,
160230401,160230401,3937,150,7,0.8247,0.6624,
191778701,191778701,127746,150,8,0.8787,0.8048,_mf_13_0.8785_svd13_0.9445
162523401,162523401,53009,150,13,0.9570,0.9490,_mf_14_0.9675_svd14_1.0591
160280401,160280401,56206,150,8,1.0391,0.9636,_mf_17_1.6127_svd17_1.5506
164307801,164307801,37411,150,17,1.5732,1.6188,
163252601,163252601,53528,150,9,0.7284,0.9990,_mf_14_1.0028_svd14_0.9699
468653201,468653201,97345,150,9,0.8352,0.8717,
158977401,158977401,357,150,9,0.6741,0.8748,
159141301,159141301,109633,150,9,0.9779,0.8868,
158437301,158437301,103938,150,16,1.6461,1.8110,
163498701,163498701,100955,150,16,1.8183,1.7900,
123980101,123980101,133122,150,18,1.3968,1.4005,
123413601,123413601,52720,150,18,1.2149,1.3292,
489907101,489907101,49403,150,15,0.9715,0.9692,_mf_16_1.1646_svd16_1.1175
489068501,489068501,118678,150,16,1.2633,1.1882,
469612501,469612501,87594,150,16,1.3811,1.2259,
164278501,164278501,9214,150,13,0.7322,0.8600,
159611801,159611801,56617,150,13,0.8399,0.7316,
161810101,161810101,29828,150,15,1.6194,1.6622,
2630101,2630101,12806,150,18,0.8328,0.7672,
2771401,2771401,139150,150,18,0.8270,0.8133,
161481501,161481501,136389,150,10,1.0807,1.1954,
487748901,487748901,32456,150,10,0.9948,1.0854,
160686801,160686801,52424,150,15,1.0181,1.0255,
232267001,232267001,99117,150,15,0.9107,0.8403,
158923401,158923401,147907,150,8,1.2645,1.3048,_mf_21_0.7732_svd21_0.7329
421937401,421937401,45016,150,15,1.4090,1.4458,
161031401,161031401,155711,150,15,1.4952,1.3977,
2839601,2839601,22966,150,15,1.3703,1.3679,
160218001,160218001,43278,150,15,1.5030,1.3922,
485467001,485467001,33789,150,6,1.2774,1.3420,
485468701,485468701,62330,150,6,1.2843,1.4168,
485540301,485540301,58189,150,6,1.2306,1.3354,
163274901,163274901,14574,150,15,0.7601,0.8043,
160479601,160479601,12571,150,15,0.7414,0.6852,
87728001,87728001,109474,150,14,0.7773,0.7545,
159668301,159668301,70169,150,14,0.8357,0.7542,
468720601,468720601,124159,150,14,0.7538,0.8106,
163525501,163525501,98334,150,14,0.7837,0.8685,
77530201,77530201,120113,150,9,0.5914,0.5251,
78153201,78153201,55609,150,9,0.6196,0.5581,
78075701,78075701,53410,150,13,1.3408,1.5619,
78271101,78271101,8024,150,13,1.5336,1.3956,
76726501,76726501,138474,150,15,1.0238,1.1299,
77186001,77186001,93855,150,15,1.1818,1.1228,
67091601,67091601,54718,150,15,1.0451,1.2870,
235474801,235474801,2827,150,6,0.8219,0.9004,
94080601,94080601,44538,150,6,0.7866,0.8416,_mf_7_0.6990_svd7_0.7120
124783501,124783501,10595,150,6,0.7510,0.6561,_mf_7_0.7464_svd7_0.7204
91766101,91766101,40534,150,6,0.8205,0.8620,_mf_7_0.4602_svd7_0.5860
82407301,82407301,95331,150,6,0.8230,0.8410,_mf_7_0.5892_mf_11_0.4440_svd7_0.5421_svd11_0.5250
86715601,86715601,65340,150,7,0.8847,0.8916,_mf_9_0.5668_svd9_0.4209
351122501,351122501,22755,150,6,1.1937,1.0999,_mf_7_0.9266_svd7_1.0585
178056201,178056201,6958,150,7,1.2240,1.2520,
166940601,166940601,69787,150,7,1.2087,1.2241,
489337201,489337201,94186,150,7,1.1687,1.0465,
489579601,489579601,6395,150,7,0.8192,1.0656,
299869201,299869201,55145,150,9,1.5111,1.4911,
305583701,305583701,123023,150,9,1.3073,1.3872,
489689601,489689601,11852,150,6,0.7351,0.8007,
489292001,489292001,81823,150,6,0.8376,0.8206,_mf_8_0.5476_svd8_0.6609
216676601,216676601,40638,150,8,1.1611,1.0289,
489496801,489496801,93809,150,8,0.4552,0.4905,
166525701,166525701,14965,150,7,1.5824,1.7534,
485794401,485794401,82304,150,7,1.5994,1.6980,_mf_10_1.5144_svd10_1.4482
166162401,166162401,140472,150,7,0.5439,0.5875,
167246001,167246001,49147,150,7,0.5297,0.6127,
477139101,477139101,34646,150,7,0.7265,0.6692,
489411401,489411401,59122,150,7,0.7249,0.8319,
167385101,167385101,54526,150,7,0.8244,0.7613,
458232001,458232001,112897,150,15,0.9439,0.7101,
457686701,457686701,138826,150,15,0.9847,0.8394,
93602701,93602701,147993,150,7,0.7425,0.8785,
365660001,365660001,28546,150,15,2.2546,2.0273,
167670401,167670401,158548,150,15,2.1736,1.9828,
489337801,489337801,18434,150,7,0.6204,0.5858,
477141001,477141001,118585,150,7,0.6302,0.6258,
489113501,489113501,108241,150,7,0.5632,0.6003,
160227001,160227001,36160,150,7,0.6189,0.5312,
161636501,161636501,68021,150,7,0.6012,0.5641,_mf_21_0.6953_svd21_0.7302
376326501,376326501,149962,150,5,0.7419,0.7437,_mf_6_0.6823_svd6_0.7231
280384101,280384101,105186,150,5,0.7047,0.6466,_mf_8_0.6315_svd8_0.5671
225800801,225800801,147795,150,6,0.7054,0.7263,
394861401,394861401,7388,150,6,0.9108,0.8421,
9947401,9947401,112515,150,13,0.6259,0.7347,
9792601,9792601,99965,150,13,0.7047,0.5909,
114695301,114695301,140938,150,8,0.9806,1.0715,
71556901,71556901,95253,150,8,0.9951,1.0669,_mf_11_0.9318_svd11_2.1137
56768101,56768101,61718,150,10,0.5316,0.5413,
56825301,56825301,33126,150,10,0.5396,0.4453,
214505201,214505201,152086,150,7,1.0523,1.0309,
278327001,278327001,118540,150,7,0.9454,1.0152,
63373301,63373301,80078,150,14,0.8072,0.7253,
63264901,63264901,38896,150,14,0.7412,0.8042,
230004401,230004401,146748,150,7,0.6703,0.6510,
222938401,222938401,11233,150,7,0.7875,0.7983,
245153501,245153501,41191,150,7,0.7360,0.7378,
369049201,369049201,33448,150,7,0.8821,0.9416,
313392901,313392901,158600,150,7,0.8502,0.9946,
337998801,337998801,32624,150,7,0.6338,0.6296,
333978001,333978001,23132,150,7,0.6793,0.7197,
62948001,62948001,121089,150,9,1.0679,1.0979,
62943501,62943501,36352,150,9,0.9600,1.1205,
458741301,458741301,122569,150,13,0.3412,0.3523,
458799601,458799601,61369,150,13,0.3613,0.4443,
172600801,172600801,62423,150,7,1.1931,1.1769,
411238701,411238701,141617,150,7,1.2106,1.1802,
489334301,489334301,67397,150,5,0.5619,0.5116,_mf_21_0.9862_svd21_0.9082
489591201,489591201,119029,150,21,0.9208,0.9864,
248589901,248589901,87334,150,8,0.5734,0.6607,
285951901,285951901,70606,150,8,0.6452,0.5844,
458684601,458684601,159827,150,16,1.5940,1.4251,
458537601,458537601,118399,150,16,1.2409,1.4277,
335785601,335785601,43511,150,8,1.0415,1.0926,
446408101,446408101,115462,150,8,0.9683,0.8101,
338155401,338155401,67966,150,6,1.0520,1.1507,
315555101,315555101,101639,150,6,1.2630,1.0208,
369863401,369863401,118431,150,6,0.7256,0.6012,
172048001,172048001,187,150,6,0.7667,0.6701,
177411201,177411201,10995,150,8,1.0640,1.0878,
187247401,187247401,58135,150,8,1.2820,1.1456,
463444401,463444401,112341,150,10,1.2106,1.1507,_mf_11_0.9930_mf_20_0.8662_svd11_0.9460_svd20_0.9021
