,peerId,userId,stride,time,svd_mse,mf_mse,util
6184901,6184901,37441,190,17,1.5789,1.6130,
6057201,6057201,54417,190,17,1.6593,1.6884,
212100901,212100901,74507,190,7,0.6312,0.5866,
193308901,193308901,94603,190,7,0.5566,0.5404,
357587601,357587601,101149,190,8,0.7027,0.5834,_mf_19_0.5009_svd19_0.4622
5179901,5179901,45083,190,19,0.5180,0.5259,
3482501,3482501,74097,190,7,1.1245,1.1657,_mf_19_0.4915_svd19_0.4839
182361501,182361501,121329,190,11,0.6448,0.6555,
270014301,270014301,116904,190,11,0.6512,0.5165,
7200501,7200501,70356,190,7,0.6751,0.8026,_mf_11_0.5774_svd11_0.5852
7078201,7078201,53866,190,7,0.7663,0.4832,_mf_11_0.5573_svd11_0.7009
57893601,57893601,36646,190,7,0.5774,0.5378,_mf_8_0.9683_mf_9_0.4289_mf_11_0.6429_svd8_1.0152_svd9_0.5763_svd11_0.5353
202249501,202249501,112496,190,8,0.7177,0.6513,
409833101,409833101,77873,190,8,0.7871,0.6964,
238760101,238760101,47985,190,8,0.7325,0.6986,
291816601,291816601,16623,190,8,0.6819,0.6706,
482776701,482776701,45157,190,7,0.5447,0.5843,
8075501,8075501,75968,190,10,0.9778,0.7409,
62301101,62301101,64812,190,10,1.0037,0.9060,
403795801,403795801,39983,190,10,1.3496,1.3759,
204145701,204145701,73451,190,10,1.3005,1.3473,
300868301,300868301,127388,190,10,0.5247,0.5398,
210686901,210686901,61549,190,10,0.5859,0.4839,
305413501,305413501,60623,190,10,0.4816,0.4461,
264842401,264842401,119531,190,7,0.3634,0.3943,
234790501,234790501,130470,190,7,0.2903,0.2842,
262123501,262123501,114399,190,6,1.1108,1.0790,
283496201,283496201,55962,190,6,1.4007,1.4736,
244715301,244715301,96759,190,8,0.8999,0.9757,
283902101,283902101,154884,190,8,1.0472,1.0034,
196718401,196718401,23499,190,10,0.5746,0.4118,
273114601,273114601,2463,190,10,0.5404,0.7039,
353836301,353836301,136752,190,9,0.9727,0.9898,
199281701,199281701,58516,190,9,0.8618,0.9637,
416680001,416680001,111945,190,10,1.0163,0.9759,
219827401,219827401,32774,190,10,0.8884,0.8685,
174325901,174325901,136534,190,10,0.8338,0.8046,
199400601,199400601,120544,190,8,0.5622,0.7803,
313429701,313429701,69527,190,8,0.8185,0.6972,
337722901,337722901,91597,190,9,0.8612,0.9659,
87260801,87260801,61059,190,9,0.9659,0.9571,
192092401,192092401,11579,190,6,0.4706,0.5905,
304434901,304434901,113951,190,6,0.6000,0.5798,
363068601,363068601,157814,190,7,0.7510,0.7063,
279032401,279032401,134147,190,7,0.9380,0.9304,
316713401,316713401,69395,190,6,1.3051,1.2884,
222217501,222217501,111118,190,6,1.4050,1.4311,
381997801,381997801,88213,190,7,0.6929,0.6511,
54199801,54199801,694,190,15,1.3151,1.2805,_mf_16_1.1368_svd16_1.1294
154326101,154326101,31402,190,15,1.3035,1.3115,_mf_16_1.1061_svd16_1.1439
5727001,5727001,143680,190,16,1.0394,0.9728,
13423401,13423401,119794,190,7,0.7804,0.9906,
34638201,34638201,99533,190,7,0.8827,1.0147,_mf_8_1.2636_mf_9_0.8572_svd8_1.0601_svd9_0.5654
129430001,129430001,161046,190,7,0.8244,0.8387,_mf_8_0.8418_mf_10_1.2740_svd8_0.9441_svd10_1.2448
133074701,133074701,48786,190,6,1.2288,1.2172,_mf_7_1.0920_mf_8_1.0424_mf_13_1.6057_svd7_0.8340_svd8_0.9039_svd13_1.5014
375162701,375162701,41865,190,9,0.4681,0.5399,
241392001,241392001,74066,190,9,0.4792,0.5066,
285730001,285730001,57518,190,9,0.4823,0.5049,
30669301,30669301,6553,190,7,1.2507,1.2743,
34649901,34649901,15614,190,13,1.6408,1.3138,
5540101,5540101,140088,190,16,0.7286,0.7502,
638701,638701,34953,190,8,0.5854,0.6637,_mf_16_0.7662_svd16_0.7504
80136001,80136001,115336,190,7,0.6163,0.7241,
479474201,479474201,31371,190,7,0.6390,0.7222,
34766901,34766901,115638,190,14,0.7974,0.8649,
33881501,33881501,100709,190,14,0.8022,0.7925,
187399301,187399301,13234,190,6,0.4568,0.6744,
314570201,314570201,110001,190,6,0.4443,0.4708,
39070501,39070501,10287,190,9,1.3574,1.2008,
102335201,102335201,86789,190,8,0.6554,0.8774,_mf_9_1.1634_svd9_1.1938
39962701,39962701,114526,190,8,1.1214,1.3149,
39163501,39163501,41291,190,8,1.3134,1.1970,
38416601,38416601,110848,190,8,1.1565,1.1607,
40757101,40757101,2084,190,13,0.6674,0.6332,
40807001,40807001,34266,190,13,0.6380,0.6435,
40538801,40538801,42597,190,6,0.6199,0.8952,_mf_13_0.8830_svd13_0.8798
39377701,39377701,99410,190,13,0.8241,0.8235,
38668501,38668501,99354,190,12,0.9291,1.0461,_mf_13_0.9521_svd13_0.8903
39038001,39038001,32340,190,12,0.9255,0.9101,_mf_13_0.9397_svd13_0.7712
215904201,215904201,50188,190,7,1.0124,1.1275,
275580101,275580101,128471,190,7,0.8020,1.0078,
250303701,250303701,138362,190,7,0.4695,0.4658,
217431401,217431401,94553,190,7,0.4747,0.4827,
38361601,38361601,16784,190,8,0.8441,0.8955,
383206301,383206301,67279,190,10,0.6312,0.5684,_mf_11_0.9615_svd11_0.8620
184483601,184483601,147298,190,10,0.5312,0.5534,
265683401,265683401,116373,190,8,1.0233,1.0977,
387895901,387895901,152788,190,8,1.1315,1.1815,
181048101,181048101,137841,190,7,0.5486,0.6588,
351425701,351425701,130335,190,7,0.6559,0.4045,
313161701,313161701,152431,190,6,1.3050,1.3699,
346627001,346627001,140380,190,6,1.3509,1.3725,
238931701,238931701,128952,190,6,0.9783,1.0152,
286861901,286861901,34370,190,6,1.0594,0.8751,
264609101,264609101,148282,190,11,0.9677,0.9039,
121960501,121960501,60782,190,10,1.0894,0.9955,
479367601,479367601,14065,190,10,1.1660,1.0413,
41664601,41664601,18583,190,10,1.0613,1.0648,
38952701,38952701,9022,190,11,0.6946,0.7566,_mf_12_0.7683_svd12_0.6613
39559101,39559101,22804,190,11,0.7028,0.6949,_mf_12_0.7552_mf_13_0.6460_svd12_0.6527_svd13_0.5089
16795101,16795101,112956,190,12,0.9418,1.1217,
33834201,33834201,136180,190,12,1.0542,1.1234,
191627501,191627501,143966,190,6,0.9359,0.8560,
140505801,140505801,57326,190,6,0.8885,0.8941,
331045101,331045101,36117,190,5,0.5473,0.6789,
341860301,341860301,47300,190,5,0.5388,0.7620,_mf_6_0.5695_svd6_1.7257
201782001,201782001,92186,190,5,0.6427,0.6759,
182017801,182017801,155199,190,8,0.9154,0.8999,
404482501,404482501,9463,190,8,0.8888,0.8941,
60179801,60179801,36282,190,16,0.6592,0.6696,
62664901,62664901,43085,190,16,0.6168,0.6823,
73599001,73599001,61228,190,18,0.5517,0.4839,
464663601,464663601,10502,190,18,0.5936,0.5433,
73554701,73554701,114743,190,18,0.4435,0.5525,
345867701,345867701,142180,190,6,0.8935,0.9108,
215134701,215134701,6395,190,6,1.1467,1.3046,
245713701,245713701,51241,190,7,0.8493,0.7571,
411312001,411312001,28513,190,7,0.8698,0.8200,
479291201,479291201,39950,190,11,0.7782,0.6878,
55155001,55155001,72274,190,6,0.8290,0.8772,_mf_11_0.6543_svd11_0.6549
356689501,356689501,99760,190,8,0.4707,0.5028,
360017201,360017201,93358,190,8,0.4956,0.4041,
363888601,363888601,16333,190,9,0.4504,0.5423,
185334601,185334601,43231,190,9,0.5108,0.7798,
48035901,48035901,50184,190,8,0.7356,0.7143,
48327701,48327701,15044,190,8,0.8304,0.8370,
48251401,48251401,142007,190,14,1.9411,1.9072,
471762501,471762501,143627,190,11,1.4428,1.3190,_mf_14_1.9985_svd14_2.0074
64058401,64058401,48480,190,8,0.7172,0.5826,
63774501,63774501,42629,190,8,1.1622,1.2955,
63588401,63588401,41798,190,8,1.1014,0.9896,
48224501,48224501,18404,190,11,1.4808,1.4075,
368208501,368208501,112225,190,8,1.0410,0.9694,
235928601,235928601,117565,190,8,1.1243,1.0692,
63790501,63790501,101086,190,16,0.7366,0.8286,
63564601,63564601,97368,190,16,0.6296,0.8151,
213783101,213783101,162452,190,6,0.5784,0.6510,
251292301,251292301,69709,190,6,0.6575,0.6170,
351430501,351430501,3778,190,6,0.7924,0.9023,
48121801,48121801,129879,190,10,0.8171,0.7944,
48051901,48051901,134221,190,10,0.7458,0.7339,
97613201,97613201,102199,190,12,0.9740,1.0571,
161963801,161963801,99230,190,12,1.0203,0.9902,_mf_13_0.9248_svd13_0.9233
162757101,162757101,41003,190,12,0.9111,0.9506,
159696901,159696901,51758,190,12,0.7495,0.9025,
489035301,489035301,78870,190,12,0.8836,0.8168,_mf_13_0.8344_mf_15_0.8756_svd13_0.9110_svd15_0.7646
457497401,457497401,18678,190,13,0.8698,0.8544,
12546801,12546801,133551,190,9,0.7602,0.9413,
12368901,12368901,101275,190,9,0.9469,0.8171,
161194201,161194201,24969,190,19,0.5549,0.6230,_mf_21_0.5597_svd21_0.5739
481319801,481319801,61803,190,19,0.6877,0.5775,
186917001,186917001,62196,190,6,0.8868,0.8377,
420193801,420193801,152193,190,6,0.8648,0.9948,
76527501,76527501,32462,190,18,1.1637,1.0257,
76396201,76396201,76092,190,18,0.9667,1.1087,
63514901,63514901,140196,190,19,0.6411,0.6622,
123296701,123296701,157578,190,19,0.6797,0.5874,
435384001,435384001,110460,190,15,0.8808,0.8594,
426024001,426024001,74810,190,15,0.9080,1.0926,
181838101,181838101,157486,190,7,1.2012,1.2551,
157179401,157179401,137735,190,7,1.3570,1.1454,
371293301,371293301,157426,190,5,0.5788,0.4379,_mf_6_0.7193_svd6_0.7813
229154201,229154201,28749,190,6,0.6042,0.5473,
272250401,272250401,27432,190,6,0.5823,0.6309,
107918501,107918501,78302,190,7,1.1755,1.2922,
242095801,242095801,8186,190,7,1.2547,1.3038,
379140001,379140001,158622,190,6,1.4049,1.4289,_mf_10_0.8613_svd10_0.8042
360462601,360462601,81329,190,10,0.9243,0.7808,
488491401,488491401,118330,190,7,0.7614,0.6767,
457407301,457407301,28587,190,7,0.8287,0.7261,_mf_11_0.8540_mf_12_0.8975_svd11_0.8152_svd12_0.9033
290545701,290545701,88907,190,6,0.7583,0.7688,_mf_7_0.8966_svd7_0.9658
216832701,216832701,89265,190,10,0.8569,0.8210,
485993901,485993901,101487,190,10,0.9087,0.7602,
486042401,486042401,126466,190,14,1.5296,1.5087,
167998501,167998501,28517,190,14,1.5702,1.5088,
80371701,80371701,70287,190,7,0.5987,0.8391,_mf_11_0.8020_svd11_0.7632
485861001,485861001,57913,190,9,0.4850,0.4765,
457528501,457528501,117024,190,9,0.4916,0.4844,
160123601,160123601,55373,190,16,0.5511,0.6034,
457554601,457554601,10754,190,16,0.6280,0.5606,
164029701,164029701,101189,190,16,0.5852,0.6660,
162615401,162615401,34220,190,14,0.8602,0.6899,
164424801,164424801,25686,190,14,0.7965,0.8104,
161113101,161113101,72009,190,7,0.8760,1.0042,
161253701,161253701,121811,190,7,0.9612,0.8359,
160699201,160699201,24157,190,6,0.9727,0.9315,
159862201,159862201,77320,190,6,0.9913,0.8898,
158531801,158531801,60142,190,6,0.8700,1.0421,
158947901,158947901,31200,190,13,1.0725,1.0805,
158584001,158584001,38451,190,13,0.9351,1.0706,
188724801,188724801,120313,190,8,0.5299,0.9671,
123671101,123671101,43289,190,8,0.5787,0.5215,
76873201,76873201,53412,190,13,0.9986,0.9430,_mf_23_0.7492_svd23_0.6946
77081201,77081201,155188,190,13,1.0359,1.1160,
458486101,458486101,47969,190,15,0.6624,0.8588,
164000901,164000901,152565,190,15,0.6831,0.7452,
479123201,479123201,110853,190,8,1.0245,1.1184,
162338201,162338201,33440,190,6,0.6393,0.6421,_mf_7_0.5650_mf_8_1.0946_svd7_0.5297_svd8_1.0608
160534801,160534801,147752,190,8,1.1685,1.0992,
159998301,159998301,36742,190,8,1.2014,1.1614,_mf_18_1.4615_svd18_0.6065
457778501,457778501,158191,190,12,0.8774,0.8768,
158492801,158492801,5742,190,6,0.6800,0.8898,
162562401,162562401,101845,190,6,0.8365,0.8439,
457815701,457815701,131384,190,6,0.8684,0.8857,_mf_8_0.9208_svd8_1.0347
457893501,457893501,41191,190,8,0.6957,0.6933,
457737801,457737801,29762,190,8,0.7149,0.6897,
355810901,355810901,15628,190,6,0.5307,0.5438,
214453101,214453101,97948,190,6,0.5249,0.4512,
76361101,76361101,48263,190,14,1.1816,1.1195,
76396401,76396401,62032,190,14,1.0939,1.1849,
166515501,166515501,124783,190,14,1.6921,1.5900,
162093101,162093101,106616,190,14,1.8774,1.5701,
147035001,147035001,86444,190,7,1.4794,1.5977,
354216901,354216901,83214,190,7,1.3427,1.3244,
160876601,160876601,8254,190,6,1.0976,1.0698,
158697001,158697001,24818,190,6,1.1045,1.1493,
94200501,94200501,28997,190,17,1.1097,0.9892,
457664201,457664201,35847,190,17,1.0500,1.0085,
477605201,477605201,148567,190,6,0.5839,0.6833,_mf_7_0.8289_svd7_0.7952
280216801,280216801,78064,190,6,0.7902,0.6700,_mf_7_0.9046_svd7_0.7067
160411801,160411801,91258,190,19,0.9712,1.1678,
164005501,164005501,117934,190,19,1.1649,1.2214,
163947901,163947901,139462,190,7,0.4508,0.6339,
163146801,163146801,60627,190,7,0.6710,0.6408,
77364301,77364301,107168,190,16,1.0748,0.9306,
76557501,76557501,78764,190,16,0.9528,0.8379,
182739801,182739801,106753,190,11,0.9232,0.5633,
436986501,436986501,9130,190,11,0.8169,0.8364,
408564401,408564401,61363,190,11,0.7950,0.7506,
76986701,76986701,1652,190,10,1.0290,0.9991,
76204701,76204701,126163,190,10,1.0824,1.1322,
161937001,161937001,111073,190,15,1.0574,1.0397,_mf_17_1.7076_svd17_1.7571
159064901,159064901,120092,190,15,1.1555,1.0407,_mf_17_1.7173_svd17_1.6081
158902201,158902201,40474,190,15,1.1047,1.1011,_mf_17_0.9566_svd17_1.0436
161690701,161690701,126310,190,17,1.0805,1.0694,
162347101,162347101,140438,190,8,0.8149,0.8780,
161612301,161612301,115835,190,8,0.6136,0.6998,
