,peerId,userId,stride,time,svd_mse,mf_mse,util
273114601,273114601,67244,350,10,0.7469,0.7494,
353836301,353836301,159009,350,9,0.5922,0.6025,
199281701,199281701,146925,350,9,0.5226,0.5515,
416680001,416680001,47300,350,10,1.0752,1.1932,
219827401,219827401,80677,350,10,1.0614,1.0785,
174325901,174325901,72,350,10,1.2695,1.1154,
199400601,199400601,77725,350,8,0.7821,0.7575,
313429701,313429701,100621,350,8,0.8298,0.7017,
337722901,337722901,119475,350,9,0.8994,0.7556,
87260801,87260801,116301,350,9,0.8505,0.9444,
304434901,304434901,56146,350,6,0.7724,0.8046,
192092401,192092401,139833,350,6,0.7458,0.7069,
295768001,295768001,106583,350,7,0.7560,0.7845,
360117401,360117401,57145,350,7,0.8789,1.0115,
363068601,363068601,27250,350,7,1.1023,1.0123,
279032401,279032401,15309,350,7,1.0886,1.0799,
316713401,316713401,43657,350,6,0.5737,0.6858,
222217501,222217501,35079,350,6,0.6531,0.5441,
381997801,381997801,144741,350,7,0.6618,0.6718,
54199801,54199801,49006,350,15,0.5409,0.5303,_mf_16_0.7347_svd16_0.9488
154326101,154326101,135510,350,15,0.4266,0.4172,_mf_16_1.1503_svd16_0.6840
5727001,5727001,79194,350,16,0.8924,1.0203,
13423401,13423401,119765,350,7,0.8622,0.9424,
34638201,34638201,152961,350,7,1.0360,0.8368,_mf_8_0.6134_mf_9_0.7914_svd8_0.6580_svd9_0.5117
129430001,129430001,137283,350,7,0.8822,0.8920,_mf_8_1.0509_mf_10_0.9087_svd8_1.2058_svd10_0.8571
133074701,133074701,36635,350,6,0.9167,1.0689,_mf_7_0.5198_mf_8_1.0535_mf_13_1.0108_svd7_0.5105_svd8_1.1344_svd13_0.9347
375162701,375162701,70274,350,9,0.8802,0.7537,
241392001,241392001,155396,350,9,0.8586,0.7222,
285730001,285730001,80275,350,9,0.9033,0.8307,
30669301,30669301,75665,350,7,0.7243,0.6812,
34649901,34649901,30053,350,13,0.8208,1.1305,
5540101,5540101,127702,350,16,0.8272,0.7706,
638701,638701,87907,350,8,1.1010,1.3510,_mf_16_0.9162_svd16_0.8173
80136001,80136001,81260,350,7,0.8059,0.6952,
479474201,479474201,129513,350,7,0.7800,0.9568,
34766901,34766901,35618,350,14,0.5513,0.5068,
33881501,33881501,126202,350,14,0.4987,0.4601,
187399301,187399301,146348,350,5,0.9151,0.7305,_mf_6_1.4121_svd6_1.4255
314570201,314570201,17453,350,6,1.4577,1.3614,
39070501,39070501,102941,350,9,1.2229,1.1647,
102335201,102335201,30432,350,8,1.2152,1.2244,_mf_9_1.1272_svd9_1.2458
39962701,39962701,157735,350,8,0.6592,0.6442,
39163501,39163501,59989,350,8,0.5028,0.7052,
38416601,38416601,9107,350,8,0.6040,0.6704,
40757101,40757101,76184,350,13,0.5860,0.5795,
40807001,40807001,72873,350,13,0.5483,0.6625,
40538801,40538801,152665,350,6,1.0311,1.4647,_mf_13_0.6305_svd13_0.7446
39377701,39377701,9516,350,13,0.8322,0.8465,
38668501,38668501,146417,350,12,1.0480,0.9381,_mf_13_0.7748_svd13_0.8120
39038001,39038001,103631,350,12,0.9011,1.0183,_mf_13_0.6364_svd13_0.6943
215904201,215904201,53227,350,7,0.9425,0.8179,
275580101,275580101,53435,350,7,0.7483,0.9015,
250303701,250303701,135526,350,7,0.7603,0.7841,
217431401,217431401,54665,350,7,0.8144,0.8090,
38361601,38361601,40457,350,8,1.1897,1.1329,
383206301,383206301,24579,350,10,1.1320,1.0182,_mf_11_1.3982_svd11_1.3177
184483601,184483601,131892,350,10,1.0714,1.1625,
265683401,265683401,9718,350,8,1.1542,1.1868,
387895901,387895901,66401,350,8,1.1654,1.1698,
181048101,181048101,56041,350,7,0.7071,0.7340,
351425701,351425701,151289,350,7,0.8677,0.7722,
313161701,313161701,29749,350,6,0.8340,0.7294,
346627001,346627001,52835,350,6,0.7654,0.8112,
238931701,238931701,42170,350,6,1.7406,1.6912,
286861901,286861901,67787,350,6,1.8785,1.6488,
264609101,264609101,104089,350,11,1.2740,1.3354,
121960501,121960501,124528,350,10,1.3189,1.3848,
479367601,479367601,57946,350,10,1.2655,1.3153,
41664601,41664601,80797,350,10,1.2793,1.2675,
38952701,38952701,89943,350,11,0.3256,0.3743,_mf_12_0.4123_svd12_0.4047
39559101,39559101,29529,350,11,0.4474,0.3761,_mf_12_0.4320_mf_13_0.4642_svd12_0.3799_svd13_1.0443
16795101,16795101,124941,350,12,0.7095,0.7051,
33834201,33834201,140110,350,12,0.6717,0.7419,
191627501,191627501,150878,350,6,0.8439,0.9568,
140505801,140505801,42516,350,6,0.8601,0.8334,
331045101,331045101,158564,350,5,0.8345,0.7948,
341860301,341860301,99155,350,5,0.6102,0.7006,_mf_6_0.8411_svd6_0.8298
201782001,201782001,21131,350,5,0.8045,0.7482,
182017801,182017801,69957,350,8,0.8166,0.9141,
404482501,404482501,124177,350,8,0.9656,1.1888,
60179801,60179801,56711,350,16,0.7124,0.9447,
62664901,62664901,129070,350,16,0.7194,0.7932,
73599001,73599001,130481,350,18,0.6968,0.6464,
464663601,464663601,142180,350,18,0.7369,0.6713,
73554701,73554701,26278,350,18,0.7569,0.7286,
345867701,345867701,82860,350,6,0.8642,0.8890,
215134701,215134701,88102,350,6,0.8624,1.0772,
245713701,245713701,56319,350,7,0.8448,0.8243,
411312001,411312001,85590,350,7,0.9039,0.9240,
479291201,479291201,24234,350,11,0.6415,0.5470,
55155001,55155001,26087,350,6,0.9441,0.9730,_mf_11_0.5169_svd11_0.6265
356689501,356689501,87958,350,8,0.6622,0.5533,
360017201,360017201,9776,350,8,0.5735,0.6878,
363888601,363888601,73401,350,9,1.2104,1.0738,
185334601,185334601,105737,350,9,1.0076,1.2053,
48035901,48035901,141831,350,8,1.0476,0.9071,
48327701,48327701,83507,350,5,1.2078,0.7477,_mf_8_0.9815_svd8_0.9487
48251401,48251401,92929,350,14,0.3984,0.4233,
471762501,471762501,52105,350,11,0.5973,0.5723,_mf_14_0.4107_svd14_0.5950
64058401,64058401,41908,350,8,1.3161,1.2327,
63774501,63774501,52753,350,8,0.8386,0.6324,
63588401,63588401,130585,350,8,0.6275,0.7514,
48224501,48224501,136525,350,11,0.5611,0.5459,
368208501,368208501,24027,350,8,0.8236,0.7172,
235928601,235928601,132555,350,8,0.8506,0.7682,
63790501,63790501,125982,350,16,1.1358,1.2301,
63564601,63564601,99782,350,16,1.5162,1.1116,
76366001,76366001,92241,350,18,0.5680,0.5770,
76717401,76717401,13989,350,18,0.5906,0.5971,
76603601,76603601,1307,350,18,0.5543,0.5303,
213783101,213783101,54162,350,6,0.4070,0.3676,
251292301,251292301,152589,350,6,0.4266,0.4391,
351430501,351430501,38097,350,6,0.4659,0.4137,
48121801,48121801,143970,350,10,0.9639,0.8044,
48051901,48051901,103037,350,10,0.8589,0.7992,
97613201,97613201,11076,350,12,0.7928,0.7691,
161963801,161963801,70176,350,12,0.6793,0.6649,_mf_13_0.5134_svd13_0.4947
162757101,162757101,142907,350,12,0.6445,0.6902,
159696901,159696901,82955,350,12,0.7008,0.7415,
489035301,489035301,156274,350,12,0.7434,0.7373,_mf_13_0.5436_mf_15_0.5311_svd13_0.4420_svd15_0.5125
457497401,457497401,80575,350,13,0.4867,0.4919,
12546801,12546801,52800,350,9,0.7500,0.8342,
12368901,12368901,149073,350,9,0.7412,0.7120,
161194201,161194201,12349,350,19,0.3359,0.3357,_mf_21_0.9204_svd21_0.7199
481319801,481319801,85914,350,19,0.3960,0.3367,
186917001,186917001,104274,350,6,0.7083,0.7019,
420193801,420193801,143826,350,6,0.7230,0.6494,
76252201,76252201,21792,350,18,1.4084,1.4238,
123553101,123553101,86339,350,18,1.4667,1.4357,
76527501,76527501,147091,350,18,1.0873,1.1356,
76396201,76396201,1894,350,18,1.0910,1.0557,
63514901,63514901,64018,350,19,0.7548,0.6878,
123296701,123296701,9022,350,19,0.6916,0.9046,
435384001,435384001,140450,350,15,0.7838,0.7258,
426024001,426024001,36240,350,15,0.8215,0.7351,
181838101,181838101,151386,350,7,0.8899,1.0497,
157179401,157179401,70416,350,7,1.0574,0.8410,
371293301,371293301,86686,350,5,0.9786,0.7350,_mf_6_0.6606_svd6_0.7510
229154201,229154201,74674,350,6,0.6486,0.6952,
272250401,272250401,138141,350,6,0.6797,0.7179,
107918501,107918501,51217,350,7,0.8921,0.6689,
242095801,242095801,61912,350,7,0.7723,0.7392,
337266001,337266001,131830,350,5,0.4243,0.4659,
245439801,245439801,133946,350,5,0.5313,0.4881,
379140001,379140001,69697,350,6,1.2868,1.1619,_mf_10_1.0135_svd10_0.9426
360462601,360462601,40205,350,10,0.8245,0.7375,
488491401,488491401,112846,350,7,0.9704,1.0576,
457407301,457407301,100408,350,7,0.9122,0.7901,_mf_11_1.1962_mf_12_0.9823_svd11_1.0770_svd12_1.0931
290545701,290545701,133095,350,6,0.6106,0.5732,_mf_7_1.1002_svd7_0.9503
216832701,216832701,117558,350,10,0.6819,0.6760,
485993901,485993901,46514,350,10,0.5483,0.6236,
486042401,486042401,94807,350,14,0.5959,0.6177,
167998501,167998501,82213,350,14,0.5369,0.6673,
80371701,80371701,132358,350,7,1.2598,1.0985,_mf_11_1.0775_svd11_1.1008
485861001,485861001,84232,350,9,1.3024,1.2306,
457528501,457528501,158684,350,9,1.4000,1.0133,
160123601,160123601,122898,350,16,1.7087,1.7456,
457554601,457554601,4410,350,16,1.7087,1.6982,
164029701,164029701,25925,350,16,1.7916,1.5815,
162615401,162615401,1604,350,14,0.6820,0.6523,
164424801,164424801,15148,350,14,0.7022,0.6141,
161113101,161113101,50243,350,7,0.7499,0.9141,
161253701,161253701,103289,350,7,1.0377,1.0187,
160699201,160699201,74433,350,6,0.7106,0.7794,
159862201,159862201,137821,350,6,0.9461,0.6975,
158531801,158531801,20925,350,5,1.1078,1.2716,_mf_6_1.1095_svd6_1.0117
158947901,158947901,110006,350,13,0.4390,0.2987,
158584001,158584001,113058,350,13,0.3538,0.3330,
188724801,188724801,65686,350,8,0.8737,1.1632,
123671101,123671101,136141,350,8,1.0396,1.1088,
76873201,76873201,67004,350,13,0.6618,0.5709,_mf_23_0.8689_svd23_1.1805
77081201,77081201,159393,350,13,0.5956,0.5546,
458486101,458486101,68582,350,15,0.7116,0.8204,
164000901,164000901,128369,350,15,0.8698,0.9402,
479123201,479123201,116480,350,8,0.8992,0.9237,
162338201,162338201,43634,350,6,1.2214,1.2177,_mf_7_0.9833_mf_8_0.8858_svd7_1.1048_svd8_0.9512
160534801,160534801,82198,350,8,0.8539,1.0183,
159998301,159998301,148146,350,8,0.9058,0.9021,_mf_18_1.3398_svd18_0.5999
457778501,457778501,4145,350,12,0.9861,1.1112,
158492801,158492801,73601,350,6,0.7356,0.8244,
162562401,162562401,84934,350,6,0.8028,0.8139,
457815701,457815701,25443,350,6,0.7735,0.7362,_mf_8_0.5646_svd8_0.5288
457893501,457893501,116050,350,8,2.3733,2.4114,
457737801,457737801,87353,350,8,2.4783,2.6635,
355810901,355810901,4016,350,6,0.7875,0.8826,
214453101,214453101,148460,350,6,0.7840,0.8085,
76361101,76361101,33817,350,14,0.7642,0.7415,
76396401,76396401,110390,350,14,0.7995,0.8235,
166515501,166515501,135586,350,14,0.8539,0.9619,
162093101,162093101,33374,350,14,0.8384,0.8742,
314939601,314939601,145120,350,7,1.0722,0.9882,
440730201,440730201,156005,350,7,0.8450,0.8959,
147035001,147035001,78805,350,7,1.1248,1.1317,
354216901,354216901,46110,350,7,0.8344,1.2832,
160876601,160876601,79978,350,6,1.1793,1.0808,
158697001,158697001,12086,350,6,1.2364,1.0509,
94200501,94200501,134075,350,17,0.5606,0.4096,
457664201,457664201,76710,350,17,0.4234,0.4322,
477605201,477605201,133068,350,6,1.0175,1.2166,_mf_7_1.3788_svd7_1.4132
280216801,280216801,43241,350,6,1.1455,1.1405,_mf_7_1.1038_svd7_0.9671
160411801,160411801,69691,350,19,1.0900,0.9870,
164005501,164005501,59278,350,19,1.0186,1.0157,
163947901,163947901,65311,350,7,0.8752,0.7693,
163146801,163146801,58098,350,7,0.8229,0.8119,
77364301,77364301,29358,350,16,0.4853,0.4069,
76557501,76557501,110053,350,16,0.4468,0.4604,
182739801,182739801,149850,350,11,0.5970,0.6243,
436986501,436986501,26821,350,11,0.4974,0.5460,
408564401,408564401,25355,350,11,0.7561,0.7615,
76986701,76986701,5027,350,10,0.8306,0.9435,
76204701,76204701,38068,350,10,0.8861,0.9540,
161937001,161937001,110844,350,15,1.1427,1.1931,_mf_17_0.7784_svd17_0.7067
159064901,159064901,113069,350,15,1.1529,1.1322,_mf_17_0.6500_svd17_0.8507
158902201,158902201,25414,350,15,1.0438,1.0212,_mf_17_0.9462_svd17_1.0723
161690701,161690701,161251,350,12,0.8936,0.9594,_mf_17_1.0631_svd17_0.8894
158543401,158543401,694,350,6,1.2298,1.1011,
158334701,158334701,60928,350,6,1.1212,1.1040,
162347101,162347101,108723,350,8,1.2028,1.1627,
161612301,161612301,24832,350,8,1.3889,1.1787,
163197801,163197801,45968,350,12,0.9912,0.8224,
163610201,163610201,61549,350,12,0.9969,0.9475,
163404201,163404201,73106,350,12,0.9430,0.9418,
159611801,159611801,75571,350,12,0.9416,0.9351,_mf_13_1.6200_svd13_1.5588
162014301,162014301,157484,350,15,1.1429,1.1278,
161870501,161870501,58308,350,15,1.0950,0.9743,
162441501,162441501,133081,350,15,1.0351,1.1201,
477952701,477952701,16367,350,14,0.4571,0.4327,_mf_15_0.7640_svd15_0.7498
468643101,468643101,79626,350,14,0.4857,0.4695,
160230401,160230401,57284,350,7,1.4199,1.3928,
191778701,191778701,10493,350,8,0.9816,0.8894,_mf_13_0.8048_svd13_0.7482
162523401,162523401,84407,350,13,0.7612,0.8236,_mf_14_0.8512_svd14_0.9421
160280401,160280401,134532,350,8,0.9240,1.0821,_mf_17_0.1999_svd17_0.1933
164307801,164307801,129436,350,17,0.1495,0.1525,
163252601,163252601,23905,350,9,0.8397,0.6081,_mf_14_0.7759_svd14_0.9428
468653201,468653201,37906,350,9,0.5489,0.5709,
158977401,158977401,21365,350,9,0.2607,0.3076,
159141301,159141301,103417,350,9,0.3699,0.4145,
158437301,158437301,142522,350,16,0.5627,0.7737,
163498701,163498701,70678,350,16,0.6681,0.6073,
123980101,123980101,16319,350,18,2.1859,2.0445,
123413601,123413601,108008,350,18,1.9778,2.0615,
489907101,489907101,127203,350,15,0.5247,0.4802,_mf_16_0.6752_svd16_0.6745
489068501,489068501,43464,350,16,0.6648,0.6532,
469612501,469612501,80426,350,16,0.5849,0.7018,
164278501,164278501,148906,350,13,1.4848,1.4078,
161810101,161810101,30982,350,15,0.7829,0.7326,
2630101,2630101,99605,350,18,0.7552,0.7622,
2771401,2771401,52353,350,18,0.8319,0.8927,
161481501,161481501,151040,350,10,0.8856,0.9848,
487748901,487748901,91687,350,10,0.9522,0.8334,
161378201,161378201,60069,350,10,0.8733,0.8950,
158696801,158696801,22284,350,10,0.9222,0.8889,
160686801,160686801,26615,350,15,1.0397,1.1248,
232267001,232267001,147750,350,15,1.1336,0.9538,
158923401,158923401,32630,350,8,0.7695,0.7868,_mf_21_0.6385_svd21_0.7106
163660101,163660101,153259,350,13,0.6530,0.5930,
160564701,160564701,80914,350,13,0.6349,0.6877,
421937401,421937401,50364,350,15,1.0196,1.0193,
161031401,161031401,86187,350,15,1.0250,1.0140,
2839601,2839601,94482,350,15,1.0191,1.0709,
160218001,160218001,3866,350,15,0.8687,1.0685,
485467001,485467001,90492,350,6,1.0034,1.0224,
485468701,485468701,134241,350,6,1.0354,0.8843,
485540301,485540301,157456,350,6,1.0056,0.8836,
163274901,163274901,69461,350,15,0.9409,0.9945,
160479601,160479601,87233,350,15,1.0465,1.0720,
87728001,87728001,121142,350,14,0.5455,0.6545,
159668301,159668301,114165,350,14,0.5717,0.5725,
468720601,468720601,142061,350,14,0.5571,0.5865,
163525501,163525501,131698,350,14,0.5129,0.5513,
77530201,77530201,26538,350,9,0.8876,0.9729,
78153201,78153201,125585,350,9,0.7097,1.0048,
78075701,78075701,19670,350,13,0.6420,0.4877,
78271101,78271101,116311,350,13,0.5572,0.5748,
76953301,76953301,132567,350,15,1.2093,1.1921,
76607201,76607201,72276,350,15,1.0523,0.9646,
76726501,76726501,2658,350,15,0.8192,0.7721,
77186001,77186001,136808,350,15,0.7605,0.7798,
67091601,67091601,153122,350,15,1.0013,0.8712,
235474801,235474801,42037,350,6,0.7331,0.6091,
94080601,94080601,34494,350,6,0.6303,0.6624,_mf_7_1.2142_svd7_1.2226
124783501,124783501,36120,350,6,0.6889,0.7470,_mf_7_1.2334_svd7_1.1812
91766101,91766101,117909,350,6,0.6788,0.6874,_mf_7_1.2168_svd7_1.1620
82407301,82407301,119209,350,6,0.7064,0.6445,_mf_7_1.0929_mf_11_0.8849_svd7_1.0926_svd11_0.8053
86715601,86715601,122663,350,7,0.8870,0.8476,_mf_9_0.9639_svd9_1.0729
351122501,351122501,4532,350,6,0.5873,1.0465,_mf_7_1.7058_svd7_1.6017
178056201,178056201,113418,350,7,0.8380,0.9806,
166940601,166940601,93924,350,7,1.8429,1.8371,
489337201,489337201,36070,350,7,0.7393,0.7370,
489579601,489579601,2775,350,7,0.5910,0.6121,
299869201,299869201,93957,350,9,1.0030,0.8789,
305583701,305583701,63546,350,9,0.9045,0.9359,
489689601,489689601,89173,350,6,0.4732,0.4875,
489292001,489292001,93758,350,6,0.5228,0.5006,_mf_8_0.6261_svd8_0.7282
216676601,216676601,49152,350,8,0.5360,0.6257,
489496801,489496801,78234,350,8,0.6776,0.6083,
166367701,166367701,87441,350,7,0.4574,0.4819,
457590501,457590501,5838,350,7,0.6265,0.4618,
166525701,166525701,2389,350,7,1.3316,1.5111,
485794401,485794401,88469,350,7,1.4450,1.5141,_mf_10_1.6429_svd10_1.5396
166162401,166162401,35374,350,7,1.4096,1.5362,
167246001,167246001,102960,350,7,1.4830,1.5803,
477139101,477139101,43102,350,7,0.7332,0.7238,
489411401,489411401,95399,350,7,0.7347,0.7780,
167385101,167385101,64171,350,7,0.7406,0.6913,
458232001,458232001,19008,350,15,0.5798,0.4873,
457686701,457686701,71547,350,15,0.5251,0.5780,
93602701,93602701,91493,350,7,1.0431,1.0578,
365660001,365660001,128299,350,15,0.3957,0.4494,
167670401,167670401,155680,350,15,0.3970,0.4414,
489337801,489337801,83140,350,7,1.0342,1.0933,
477141001,477141001,93452,350,7,1.0633,1.0613,
489113501,489113501,158050,350,7,1.1578,1.0863,
160227001,160227001,43743,350,7,0.9882,1.1374,
161636501,161636501,110787,350,7,1.1016,0.9720,_mf_21_0.8755_svd21_0.9237
376326501,376326501,83048,350,5,1.0487,0.8916,_mf_6_2.3014_svd6_1.7183
280384101,280384101,44597,350,5,0.9407,0.9917,_mf_8_0.7931_svd8_0.3831
489220901,489220901,120766,350,13,0.7207,0.7046,
458537601,458537601,92600,350,13,0.7984,0.8578,_mf_16_0.2952_svd16_0.3161
225800801,225800801,29354,350,6,0.7969,0.7966,
394861401,394861401,67138,350,6,0.9324,0.7910,
319605501,319605501,117302,350,8,0.6194,0.5565,
353110301,353110301,85937,350,8,0.5500,0.7040,
9947401,9947401,77347,350,13,0.5180,0.6927,
9792601,9792601,16623,350,13,0.7464,0.6127,
114695301,114695301,158733,350,8,0.7008,0.8279,
71556901,71556901,15691,350,8,0.8063,0.8178,_mf_11_1.0201_svd11_0.8749
56768101,56768101,29631,350,10,1.1243,1.0027,
56825301,56825301,38317,350,10,1.1397,1.1302,
214505201,214505201,101869,350,7,0.4040,0.3747,
278327001,278327001,85759,350,7,0.3732,0.3265,
63373301,63373301,67695,350,14,0.7115,0.7619,
63264901,63264901,147048,350,14,0.7498,0.7249,
230004401,230004401,156480,350,7,0.7328,0.7206,
222938401,222938401,3760,350,7,0.6862,0.6387,
245153501,245153501,149770,350,7,0.8920,0.6578,
369049201,369049201,62220,350,7,0.6507,0.5584,
313392901,313392901,56496,350,7,0.7191,0.5861,
337998801,337998801,117404,350,7,0.4558,0.4190,
333978001,333978001,121660,350,7,0.4454,0.4468,
62948001,62948001,137401,350,9,1.1851,1.1574,
62943501,62943501,83696,350,9,0.9596,0.8887,
212937101,212937101,22755,350,7,1.1618,0.9981,
284234501,284234501,134460,350,7,1.0551,1.0339,
284191601,284191601,9156,350,7,1.0984,1.0456,
252932401,252932401,81957,350,7,1.1462,1.0656,
279744601,279744601,104265,350,7,1.0837,1.2163,
458741301,458741301,17941,350,13,0.8764,0.8882,
458799601,458799601,66321,350,13,0.8753,1.0348,
172600801,172600801,76433,350,7,0.8074,0.8791,
411238701,411238701,153193,350,7,0.8570,0.8519,
489334301,489334301,103481,350,5,0.6674,0.6092,_mf_21_0.5937_svd21_0.5487
489591201,489591201,37486,350,21,0.5281,0.5079,
248589901,248589901,130047,350,8,0.7151,0.7114,
285951901,285951901,70626,350,8,0.6760,0.7360,
458684601,458684601,15224,350,16,0.3363,0.2789,
335785601,335785601,41185,350,8,0.4774,0.6085,
446408101,446408101,63405,350,8,0.4569,0.5613,
338155401,338155401,157246,350,6,0.7085,0.7824,
315555101,315555101,20154,350,6,0.7179,0.6992,
369863401,369863401,134451,350,6,0.4252,0.4035,
172048001,172048001,27401,350,6,0.3763,0.3953,
239609901,239609901,68281,350,6,0.9923,1.0928,_mf_7_1.0183_svd7_1.1249
301634901,301634901,37763,350,7,1.3348,1.3392,
177411201,177411201,65448,350,8,0.6188,0.6106,
187247401,187247401,119974,350,8,0.5741,0.7137,
463530901,463530901,130538,350,16,0.6133,0.5009,
75929201,75929201,155163,350,8,0.7333,0.8842,_mf_16_0.5132_svd16_0.5858
463444401,463444401,153301,350,10,0.6332,0.7572,_mf_11_0.6327_mf_20_0.6650_svd11_0.6746_svd20_0.6898
463122401,463122401,114417,350,10,0.8169,0.7735,
463486801,463486801,123904,350,10,0.6740,0.6336,_mf_11_0.5755_mf_21_0.9058_svd11_0.5927_svd21_0.9368
128548801,128548801,81176,350,6,0.9512,0.9677,
130335901,130335901,112027,350,6,0.9997,0.9347,
161519001,161519001,80196,350,6,1.3427,1.4498,
160812401,160812401,40413,350,6,1.3880,1.4488,
159040401,159040401,2601,350,10,1.1117,1.0471,
160715001,160715001,78849,350,10,0.9914,1.1154,
86453201,86453201,58106,350,8,0.9071,1.1084,
173014501,173014501,39072,350,8,0.9212,0.9763,
338208501,338208501,9085,350,9,1.1112,1.1457,
392492501,392492501,68695,350,9,1.0594,1.1522,
209608801,209608801,8150,350,9,1.1744,1.1796,
160454301,160454301,10292,350,11,1.0107,1.1350,
202991401,202991401,81650,350,11,1.0389,1.1313,
308110501,308110501,94320,350,5,0.9647,1.0073,_mf_6_0.9974_svd6_1.0801
319524701,319524701,48678,350,5,0.9689,1.0904,_mf_6_1.1046_svd6_1.0737
178898101,178898101,143285,350,8,0.8812,0.8053,
190851101,190851101,65058,350,8,0.9588,0.7615,_mf_16_0.8993_svd16_1.2182
64977501,64977501,47769,350,7,0.3652,0.2848,
261737201,261737201,127845,350,7,0.3094,0.3292,
187453001,187453001,13699,350,6,0.4115,0.4420,_mf_8_1.0359_svd8_0.9274
284687101,284687101,91761,350,7,0.4486,0.6254,
316569901,316569901,26176,350,7,0.5092,0.5655,
251338601,251338601,72406,350,8,1.2539,1.0676,
271445301,271445301,28821,350,8,0.9658,1.2520,
174785301,174785301,146156,350,7,1.0311,0.9841,
332314701,332314701,116928,350,7,0.8337,0.8727,
324284801,324284801,67878,350,7,0.9363,0.7451,
328373601,328373601,2653,350,10,1.0260,0.9150,
298770501,298770501,41533,350,10,1.0901,1.0440,
37880001,37880001,131351,350,11,1.2678,1.2572,
38298901,38298901,88250,350,11,1.2984,1.4584,
44463701,44463701,35702,350,11,1.2416,1.3257,
212462601,212462601,74517,350,11,1.2447,1.2098,
234534701,234534701,147047,350,7,1.1958,1.3645,_mf_14_1.1060_svd14_1.2218
45627501,45627501,125650,350,7,1.1910,0.9867,
228180301,228180301,115912,350,7,1.1256,1.1528,
298401101,298401101,148880,350,7,0.7524,0.6511,_mf_16_0.8169_svd16_0.8563
321727801,321727801,60448,350,16,0.7036,0.7877,
137148401,137148401,87879,350,7,0.8140,0.8410,
38078901,38078901,48071,350,7,0.9480,0.8122,
246300001,246300001,64236,350,7,0.8271,0.8466,
180740901,180740901,12307,350,7,0.8551,0.7981,
26642301,26642301,62606,350,6,1.0941,1.0138,
137232301,137232301,50493,350,6,0.9641,1.0286,
136309501,136309501,138633,350,7,0.8567,0.9017,
136528201,136528201,26154,350,7,0.8849,0.8971,
137746201,137746201,126530,350,7,0.6633,0.7355,
137078601,137078601,93305,350,7,0.6492,0.7281,
185633201,185633201,153210,350,7,1.1900,1.2349,
376093901,376093901,38320,350,7,1.1476,1.2579,
190281201,190281201,1203,350,7,1.1252,1.2974,
376006501,376006501,9431,350,7,0.7189,0.5724,
124910401,124910401,47917,350,7,0.6182,0.6579,
316934501,316934501,86785,350,6,0.9421,0.9864,_mf_7_1.1087_svd7_1.2290
136823801,136823801,27665,350,7,1.1612,1.3202,
125331301,125331301,105141,350,9,0.9625,0.9429,
218090201,218090201,58395,350,9,0.9898,1.0992,
85155201,85155201,94052,350,8,1.2252,1.1360,
85913901,85913901,130174,350,8,1.1027,1.1535,
87743601,87743601,130124,350,8,1.1329,1.0948,
85147301,85147301,118041,350,8,1.0525,1.1202,
83322401,83322401,37188,350,7,0.9743,0.8984,
125218601,125218601,93135,350,7,0.9437,0.9511,
124756601,124756601,159795,350,7,0.8790,1.0597,
167451201,167451201,28982,350,6,1.0964,1.1704,
166426501,166426501,29332,350,6,1.0997,1.1697,
166615401,166615401,107143,350,6,1.1960,1.1384,
